Channel,Energy (keV),CTS,CR,Net CR,Error
1,0.2522,0,0,0,0
2,0.5287,0,0,0,0
3,0.8052,0,0,0,0
4,1.0817,0,0,0,0
5,1.3582,0,0,0,0
6,1.6347,0,0,0,0
7,1.9112,0,0,0,0
8,2.1877,0,0,0,0
9,2.4642,0,0,0,0
10,2.7407,0,0,0,0
11,3.0172,0,0,0,0
12,3.2937,0,0,0,0
13,3.5702,0,0,0,0
14,3.8467,0,0,0,0
15,4.1232,0,0,0,0
16,4.3997,0,0,0,0
17,4.6762,0,0,0,0
18,4.9527,0,0,0,0
19,5.2292,0,0,0,0
20,5.5057,0,0,0,0
21,5.7822,0,0,0,0
22,6.0587,0,0,0,0
23,6.3352,0,0,0,0
24,6.6117,0,0,0,0
25,6.8882,0,0,0,0
26,7.1647,0,0,0,0
27,7.4412,0,0,0,0
28,7.7177,0,0,0,0
29,7.9942,0,0,0,0
30,8.2707,0,0,0,0
31,8.5472,0,0,0,0
32,8.8237,0,0,0,0
33,9.1002,0,0,0,0
34,9.3767,0,0,0,0
35,9.6532,0,0,0,0
36,9.9297,0,0,-0.002222222,0.000555556
37,10.2062,0,0,-0.04625,0.002534484
38,10.4827,0,0,-0.053888889,0.002735794
39,10.7592,0,0,-0.042361111,0.00242559
40,11.0357,0,0,-0.044583333,0.002488399
41,11.3122,0,0,-0.042777778,0.00243749
42,11.5887,0,0,-0.043333333,0.002453267
43,11.8652,0,0,-0.042361111,0.00242559
44,12.1417,0,0,-0.0425,0.002429563
45,12.4182,0,0,-0.039583333,0.002344714
46,12.6947,0,0,-0.042638889,0.00243353
47,12.9712,0,0,-0.03625,0.002243819
48,13.2477,0,0,-0.04125,0.002393568
49,13.5242,0,0,-0.039444444,0.002340597
50,13.8007,0,0,-0.041666667,0.002405626
51,14.0772,0,0,-0.040416667,0.002369267
52,14.3537,0,0,-0.041388889,0.002397594
53,14.6302,0,0,-0.038611111,0.002315741
54,14.9067,0,0,-0.039861111,0.002352927
55,15.1832,0,0,-0.044583333,0.002488399
56,15.4597,1,0.005555556,-0.034583333,0.006036476
57,15.7362,0,0,-0.039305556,0.002336473
58,16.0127,0,0,-0.042916667,0.002441444
59,16.2892,0,0,-0.042222222,0.002421611
60,16.5657,0,0,-0.046527778,0.002542084
61,16.8422,0,0,-0.043333333,0.002453267
62,17.1187,0,0,-0.0475,0.002568506
63,17.3952,0,0,-0.044444444,0.00248452
64,17.6717,0,0,-0.044722222,0.002492272
65,17.9482,0,0,-0.045416667,0.002511547
66,18.2247,0,0,-0.050972222,0.002660728
67,18.5012,0,0,-0.05625,0.002795085
68,18.7777,0,0,-0.055138889,0.002767342
69,19.0542,0,0,-0.051388889,0.002671581
70,19.3307,1,0.005555556,-0.042777778,0.006130021
71,19.6072,0,0,-0.053333333,0.002721655
72,19.8837,0,0,-0.048472222,0.002594659
73,20.1602,0,0,-0.036111111,0.002239516
74,20.4367,0,0,-0.038611111,0.002315741
75,20.7132,0,0,-0.03625,0.002243819
76,20.9897,0,0,-0.032916667,0.002138167
77,21.2662,0,0,-0.035694444,0.002226558
78,21.5427,0,0,-0.040555556,0.002373334
79,21.8192,0,0,-0.037777778,0.002290614
80,22.0957,0,0,-0.0475,0.002568506
81,22.3722,0,0,-0.04625,0.002534484
82,22.6487,0,0,-0.047777778,0.002576005
83,22.9252,0,0,-0.046944444,0.002553441
84,23.2017,0,0,-0.03625,0.002243819
85,23.4782,0,0,-0.028194444,0.001978862
86,23.7547,0,0,-0.02375,0.001816208
87,24.0312,0,0,-0.019444444,0.001643355
88,24.3077,0,0,-0.022638889,0.001773215
89,24.5842,0,0,-0.02375,0.001816208
90,24.8607,0,0,-0.017222222,0.001546601
91,25.1372,0,0,-0.019305556,0.001637476
92,25.4137,1,0.005555556,-0.014444444,0.00580017
93,25.6902,1,0.005555556,-0.016111111,0.005820091
94,25.9667,4,0.022222222,0.005416667,0.011215654
95,26.2432,3,0.016666667,-0.004166667,0.009771699
96,26.5197,6,0.033333333,0.011527778,0.013719101
97,26.7962,8,0.044444444,0.026805556,0.015791245
98,27.0727,7,0.038888889,0.019722222,0.014788895
99,27.3492,8,0.044444444,0.026111111,0.015794299
100,27.6257,17,0.094444444,0.073333333,0.022970056
101,27.9022,19,0.105555556,0.086527778,0.02427061
102,28.1787,24,0.133333333,0.112222222,0.027270366
103,28.4552,15,0.083333333,0.065277778,0.02157477
104,28.7317,19,0.105555556,0.085277778,0.024274186
105,29.0082,26,0.144444444,0.123472222,0.028379252
106,29.2847,26,0.144444444,0.125833333,0.028373474
107,29.5612,29,0.161111111,0.142083333,0.029961717
108,29.8377,39,0.216666667,0.200277778,0.034727222
109,30.1142,32,0.177777778,0.161111111,0.031463775
110,30.3907,56,0.311111111,0.294166667,0.041602265
111,30.6672,48,0.266666667,0.249722222,0.038520577
112,30.9437,39,0.216666667,0.197222222,0.034733332
113,31.2202,33,0.183333333,0.164305556,0.031955614
114,31.4967,50,0.277777778,0.260972222,0.039313407
115,31.7732,39,0.216666667,0.199027778,0.034729721
116,32.0497,57,0.316666667,0.299027778,0.041972719
117,32.3262,70,0.388888889,0.3725,0.046505592
118,32.6027,90,0.5,0.48,0.052730973
119,32.8792,142,0.788888889,0.770833333,0.066221022
120,33.1557,151,0.838888889,0.82,0.068287021
121,33.4322,156,0.866666667,0.852222222,0.069403321
122,33.7087,189,1.05,1.034722222,0.076390152
123,33.9852,179,0.994444444,0.978194444,0.074343448
124,34.2617,214,1.188888889,1.170694444,0.081286317
125,34.5382,174,0.966666667,0.949861111,0.073298734
126,34.8147,192,1.066666667,1.048194444,0.076996698
127,35.0912,219,1.216666667,1.1975,0.082230902
128,35.3677,240,1.333333333,1.315833333,0.086080416
129,35.6442,229,1.272222222,1.255,0.084085036
130,35.9207,241,1.338888889,1.31875,0.086261629
131,36.1972,222,1.233333333,1.216944444,0.082789662
132,36.4737,274,1.522222222,1.50375,0.091974756
133,36.7502,260,1.444444444,1.426944444,0.089594207
134,37.0267,266,1.477777778,1.462777778,0.090619865
135,37.3032,293,1.627777778,1.610972222,0.095108065
136,37.5797,279,1.55,1.535694444,0.092806778
137,37.8562,263,1.461111111,1.445694444,0.090107853
138,38.1327,327,1.816666667,1.799722222,0.100473608
139,38.4092,326,1.811111111,1.794583333,0.100319609
140,38.6857,326,1.811111111,1.793333333,0.100320474
141,38.9622,323,1.794444444,1.778472222,0.099856668
142,39.2387,397,2.205555556,2.187916667,0.110704726
143,39.5152,434,2.411111111,2.397638889,0.11574512
144,39.7917,410,2.277777778,2.262777778,0.112500686
145,40.0682,438,2.433333333,2.414305556,0.116280528
146,40.3447,465,2.583333333,2.567777778,0.119808232
147,40.6212,502,2.788888889,2.774722222,0.124482106
148,40.8977,513,2.85,2.835833333,0.125838392
149,41.1742,593,3.294444444,3.279583333,0.135294247
150,41.4507,603,3.35,3.336805556,0.136429263
151,41.7272,641,3.561111111,3.543888889,0.140663935
152,42.0037,702,3.9,3.886111111,0.147202567
153,42.2802,676,3.755555556,3.740833333,0.144451522
154,42.5567,688,3.822222222,3.808055556,0.145727607
155,42.8332,785,4.361111111,4.348888889,0.155660183
156,43.1097,821,4.561111111,4.54625,0.159190358
157,43.3862,837,4.65,4.632777778,0.160734954
158,43.6627,904,5.022222222,5.005555556,0.167043555
159,43.9392,923,5.127777778,5.113472222,0.168788747
160,44.2157,997,5.538888889,5.522638889,0.175424804
161,44.4922,985,5.472222222,5.457638889,0.174365306
162,44.7687,1004,5.577777778,5.564305556,0.17603842
163,45.0452,1007,5.594444444,5.580277778,0.176301488
164,45.3217,999,5.55,5.534583333,0.175600326
165,45.5982,1029,5.716666667,5.700694444,0.178217501
166,45.8747,1045,5.805555556,5.790833333,0.179597136
167,46.1512,1120,6.222222222,6.205,0.185930883
168,46.4277,1076,5.977777778,5.965,0.182240641
169,46.7042,1050,5.833333333,5.817916667,0.180026522
170,46.9807,1095,6.083333333,6.067083333,0.183843828
171,47.2572,1151,6.394444444,6.380972222,0.188484913
172,47.5337,1166,6.477777778,6.46,0.189710631
173,47.8102,1142,6.344444444,6.329027778,0.187747316
174,48.0867,1142,6.344444444,6.331388889,0.187746443
175,48.3632,1176,6.533333333,6.51875,0.190521185
176,48.6397,1152,6.4,6.386527778,0.18856677
177,48.9162,1203,6.683333333,6.667222222,0.192696308
178,49.1927,1209,6.716666667,6.703611111,0.193175123
179,49.4692,1156,6.422222222,6.405694444,0.188894965
180,49.7457,1184,6.577777778,6.561527778,0.191168687
181,50.0222,1170,6.5,6.486944444,0.190034008
182,50.2987,1164,6.466666667,6.44875,0.189547921
183,50.5752,1304,7.244444444,7.231388889,0.200620853
184,50.8517,1166,6.477777778,6.463194444,0.189709462
185,51.1282,1198,6.655555556,6.640277778,0.192295165
186,51.4047,1235,6.861111111,6.847638889,0.195241274
187,51.6812,1216,6.755555556,6.742916667,0.193733372
188,51.9577,1195,6.638888889,6.623194444,0.192054409
189,52.2342,1206,6.7,6.684583333,0.192936164
190,52.5107,1232,6.844444444,6.830833333,0.195004056
191,52.7872,1156,6.422222222,6.408333333,0.188893995
192,53.0637,1199,6.661111111,6.649583333,0.192374047
193,53.3402,1186,6.588888889,6.57375,0.191329665
194,53.6167,1176,6.533333333,6.516527778,0.190521995
195,53.8932,1206,6.7,6.686388889,0.192935514
196,54.1697,1167,6.483333333,6.467916667,0.189791095
197,54.4462,1184,6.577777778,6.562777778,0.191168233
198,54.7227,1179,6.55,6.535138889,0.190764129
199,54.9992,1227,6.816666667,6.80125,0.194608611
200,55.2757,1203,6.683333333,6.666388889,0.192696609
201,55.5522,1157,6.427777778,6.414583333,0.188975419
202,55.8287,1154,6.411111111,6.3975,0.188730428
203,56.1052,1194,6.633333333,6.617916667,0.191973938
204,56.3817,1220,6.777777778,6.762638889,0.194052631
205,56.6582,1204,6.688888889,6.676666667,0.192774976
206,56.9347,1153,6.405555556,6.392222222,0.18864854
207,57.2112,1154,6.411111111,6.396111111,0.188730939
208,57.4877,1200,6.666666667,6.654166667,0.1924546
209,57.7642,1170,6.5,6.484861111,0.19003477
210,58.0407,1178,6.544444444,6.529444444,0.190683266
211,58.3172,1280,7.111111111,7.095555556,0.198767033
212,58.5937,1189,6.605555556,6.591527778,0.191571081
213,58.8702,1142,6.344444444,6.329861111,0.187747008
214,59.1467,1190,6.611111111,6.599583333,0.191650714
215,59.4232,1209,6.716666667,6.70125,0.193175972
216,59.6997,1169,6.494444444,6.480138889,0.189953241
217,59.9762,1171,6.505555556,6.489583333,0.190116264
218,60.2527,1122,6.233333333,6.215416667,0.186097066
219,60.5292,1228,6.822222222,6.809583333,0.194686902
220,60.8057,1240,6.888888889,6.871388889,0.19563751
221,61.0822,1165,6.472222222,6.45875,0.189627691
222,61.3587,1267,7.038888889,7.023055556,0.197755246
223,61.6352,1198,6.655555556,6.638194444,0.192295918
224,61.9117,1199,6.661111111,6.644583333,0.192375852
225,62.1882,1099,6.105555556,6.089722222,0.184179131
226,62.4647,1177,6.538888889,6.522777778,0.190602723
227,62.7412,1162,6.455555556,6.441805556,0.189383493
228,63.0177,1106,6.144444444,6.128055556,0.184764928
229,63.2942,1290,7.166666667,7.150972222,0.199541962
230,63.5707,1202,6.677777778,6.662083333,0.192616056
231,63.8472,1207,6.705555556,6.689722222,0.193016283
232,64.1237,1165,6.472222222,6.455694444,0.18962881
233,64.4002,1246,6.922222222,6.906944444,0.196109439
234,64.6767,1131,6.283333333,6.266527778,0.186841488
235,64.9532,1211,6.727777778,6.711388889,0.193336027
236,65.2297,1213,6.738888889,6.720555556,0.193496299
237,65.5062,1180,6.555555556,6.539166667,0.190845564
238,65.7827,1228,6.822222222,6.806944444,0.194687844
239,66.0592,1237,6.872222222,6.855277778,0.195400526
240,66.3357,1189,6.605555556,6.588888889,0.191572038
241,66.6122,1177,6.538888889,6.519583333,0.190603887
242,66.8887,1236,6.866666667,6.846805556,0.195322571
243,67.1652,1152,6.4,6.382916667,0.1885681
244,67.4417,1129,6.272222222,6.252083333,0.186677465
245,67.7182,1216,6.755555556,6.735972222,0.193735862
246,67.9947,1172,6.511111111,6.494027778,0.190197824
247,68.2712,1200,6.666666667,6.650555556,0.192455903
248,68.5477,1166,6.477777778,6.46,0.189710631
249,68.8242,1202,6.677777778,6.661111111,0.192616407
250,69.1007,1178,6.544444444,6.524583333,0.190685037
251,69.3772,1211,6.727777778,6.708611111,0.193337025
252,69.6537,1220,6.777777778,6.759027778,0.194053923
253,69.9302,1303,7.238888889,7.220555556,0.200545745
254,70.2067,1186,6.588888889,6.569027778,0.191331379
255,70.4832,1182,6.566666667,6.548055556,0.191008027
256,70.7597,1267,7.038888889,7.014583333,0.197758221
257,71.0362,1233,6.85,6.829027778,0.195085797
258,71.3127,1261,7.005555556,6.981111111,0.197289503
259,71.5892,1340,7.444444444,7.41875,0.203375498
260,71.8657,1231,6.838888889,6.814305556,0.194928811
261,72.1422,1278,7.1,7.072222222,0.198615967
262,72.4187,1225,6.805555556,6.778611111,0.194454067
263,72.6952,1214,6.744444444,6.71625,0.193579575
264,72.9717,1242,6.9,6.871944444,0.195798953
265,73.2482,1196,6.644444444,6.615416667,0.192139564
266,73.5247,1186,6.588888889,6.552777778,0.191337277
267,73.8012,1332,7.4,7.363611111,0.202771214
268,74.0777,1250,6.944444444,6.910972222,0.196430384
269,74.3542,1331,7.394444444,7.358888889,0.202694808
270,74.6307,1354,7.522222222,7.483888889,0.204439349
271,74.9072,1271,7.061111111,7.027083333,0.198073525
272,75.1837,1271,7.061111111,7.034583333,0.198070895
273,75.4602,1290,7.166666667,7.135416667,0.199547376
274,75.7367,1341,7.45,7.425694444,0.20345089
275,76.0132,1213,6.738888889,6.715694444,0.193498044
276,76.2897,1272,7.066666667,7.04625,0.19814665
277,76.5662,1302,7.233333333,7.210833333,0.200470223
278,76.8427,1216,6.755555556,6.733888889,0.193736608
279,77.1192,1175,6.527777778,6.506111111,0.190442751
280,77.3957,1250,6.944444444,6.927083333,0.196424688
281,77.6722,1165,6.472222222,6.452222222,0.189630082
282,77.9487,1209,6.716666667,6.699027778,0.19317677
283,78.2252,1185,6.583333333,6.563611111,0.191250656
284,78.5017,1192,6.622222222,6.602222222,0.191814758
285,78.7782,1290,7.166666667,7.145833333,0.19954375
286,79.0547,1263,7.016666667,6.999722222,0.197443245
287,79.3312,1258,6.988888889,6.971666667,0.197052157
288,79.6077,1249,6.938888889,6.920833333,0.196346353
289,79.8842,1204,6.688888889,6.664722222,0.192779279
290,80.1607,1148,6.377777778,6.360138889,0.188240667
291,80.4372,1203,6.683333333,6.664861111,0.192697159
292,80.7137,1156,6.422222222,6.40125,0.188896599
293,80.9902,1185,6.583333333,6.561666667,0.191251362
294,81.2667,1239,6.883333333,6.863194444,0.195559551
295,81.5432,1239,6.883333333,6.865694444,0.195558663
296,81.8197,1166,6.477777778,6.458194444,0.189711292
297,82.0962,1198,6.655555556,6.634166667,0.192297372
298,82.3727,1192,6.622222222,6.598333333,0.191816166
299,82.6492,1230,6.833333333,6.814166667,0.194847697
300,82.9257,1271,7.061111111,7.037361111,0.198069921
301,83.2022,1223,6.794444444,6.769305556,0.194294635
302,83.4787,1306,7.255555556,7.229583333,0.200779106
303,83.7552,1272,7.066666667,7.037916667,0.198149571
304,84.0317,1254,6.966666667,6.935972222,0.196743404
305,84.3082,1159,6.438888889,6.404444444,0.189146475
306,84.5847,1294,7.188888889,7.156805556,0.199856768
307,84.8612,1259,6.994444444,6.965416667,0.197134615
308,85.1377,1286,7.144444444,7.112638889,0.199237987
309,85.4142,1286,7.144444444,7.11875,0.199235857
310,85.6907,1312,7.288888889,7.263194444,0.201239648
311,85.9672,1203,6.683333333,6.655833333,0.192700413
312,86.2437,1224,6.8,6.775833333,0.194373697
313,86.5202,1179,6.55,6.522361111,0.190768781
314,86.7967,1284,7.133333333,7.105972222,0.199081465
315,87.0732,1257,6.983333333,6.958888889,0.196976373
316,87.3497,1229,6.827777778,6.804722222,0.194769867
317,87.6262,1216,6.755555556,6.73125,0.193737554
318,87.9027,1224,6.8,6.774861111,0.194374045
319,88.1792,1144,6.355555556,6.333055556,0.187914254
320,88.4557,1199,6.661111111,6.637222222,0.192378509
321,88.7322,1287,7.15,7.127083333,0.199312331
322,89.0087,1217,6.761111111,6.736111111,0.193817441
323,89.2852,1208,6.711111111,6.689305556,0.193098367
324,89.5617,1218,6.766666667,6.744444444,0.193896052
325,89.8382,1195,6.638888889,6.616388889,0.192056869
326,90.1147,1137,6.316666667,6.292083333,0.187339283
327,90.3912,1238,6.877777778,6.855555556,0.195481362
328,90.6677,1161,6.45,6.424027778,0.189306473
329,90.9442,1274,7.077777778,7.058611111,0.198301916
330,91.2207,1193,6.627777778,6.602222222,0.191897204
331,91.4972,1223,6.794444444,6.772222222,0.194293592
332,91.7737,1213,6.738888889,6.714305556,0.193498543
333,92.0502,1271,7.061111111,7.035138889,0.1980707
334,92.3267,1191,6.616666667,6.593055556,0.191735595
335,92.6032,1232,6.844444444,6.821805556,0.195007271
336,92.8797,1251,6.95,6.925555556,0.196505741
337,93.1562,1255,6.972222222,6.9475,0.196819718
338,93.4327,1277,7.094444444,7.073194444,0.198535971
339,93.7092,1283,7.127777778,7.100694444,0.199003837
340,93.9857,1278,7.1,7.0775,0.198614122
341,94.2622,1239,6.883333333,6.86125,0.195560241
342,94.5387,1273,7.072222222,7.052083333,0.19822442
343,94.8152,1268,7.044444444,7.020277778,0.197836192
344,95.0917,1258,6.988888889,6.964861111,0.197054555
345,95.3682,1212,6.733333333,6.710694444,0.193418075
346,95.6447,1230,6.833333333,6.811111111,0.194848786
347,95.9212,1269,7.05,7.029583333,0.197912865
348,96.1977,1208,6.711111111,6.687361111,0.193099066
349,96.4742,1216,6.755555556,6.733333333,0.193736808
350,96.7507,1259,6.994444444,6.974305556,0.197131483
351,97.0272,1240,6.888888889,6.863472222,0.195640321
352,97.3037,1162,6.455555556,6.433194444,0.18938665
353,97.5802,1201,6.672222222,6.648055556,0.192538977
354,97.8567,1218,6.766666667,6.745555556,0.193895654
355,98.1332,1243,6.905555556,6.880833333,0.195876571
356,98.4097,1201,6.672222222,6.650694444,0.192538025
357,98.6862,1205,6.694444444,6.671805556,0.192858763
358,98.9627,1309,7.272222222,7.250833333,0.201007973
359,99.2392,1243,6.905555556,6.883055556,0.195875783
360,99.5157,1266,7.033333333,7.005833333,0.197681293
361,99.7922,1213,6.738888889,6.71375,0.193498742
362,100.0687,1286,7.144444444,7.1175,0.199236293
363,100.3452,1231,6.838888889,6.813888889,0.19492896
364,100.6217,1300,7.222222222,7.200972222,0.200315771
365,100.8982,1285,7.138888889,7.116944444,0.199157078
366,101.1747,1272,7.066666667,7.041666667,0.198148256
367,101.4512,1255,6.972222222,6.95,0.196818836
368,101.7277,1246,6.922222222,6.8975,0.196112783
369,102.0042,1222,6.788888889,6.765,0.194214745
370,102.2807,1198,6.655555556,6.630972222,0.192298526
371,102.5572,1260,7,6.977083333,0.197210729
372,102.8337,1250,6.944444444,6.918888889,0.196427585
373,103.1102,1201,6.672222222,6.650277778,0.192538176
374,103.3867,1245,6.916666667,6.890833333,0.196034471
375,103.6632,1264,7.022222222,6.998888889,0.197523635
376,103.9397,1282,7.122222222,7.093888889,0.198926711
377,104.2162,1234,6.855555556,6.8325,0.195165627
378,104.4927,1232,6.844444444,6.821111111,0.195007518
379,104.7692,1289,7.161111111,7.139027778,0.199466834
380,105.0457,1274,7.077777778,7.050277778,0.198304834
381,105.3222,1217,6.761111111,6.734583333,0.193817989
382,105.5987,1223,6.794444444,6.769305556,0.194294635
383,105.8752,1277,7.094444444,7.069861111,0.198537137
384,106.1517,1215,6.75,6.723472222,0.19365868
385,106.4282,1267,7.038888889,7.01625,0.197757636
386,106.7047,1251,6.95,6.922916667,0.196506673
387,106.9812,1252,6.955555556,6.929166667,0.196584945
388,107.2577,1216,6.755555556,6.732222222,0.193737206
389,107.5342,1234,6.855555556,6.829444444,0.195166714
390,107.8107,1214,6.744444444,6.719166667,0.193578528
391,108.0872,1233,6.85,6.821805556,0.195088368
392,108.3637,1256,6.977777778,6.95125,0.196898747
393,108.6402,1222,6.788888889,6.76375,0.194215192
394,108.9167,1283,7.127777778,7.101666667,0.199003497
395,109.1932,1209,6.716666667,6.691666667,0.193179417
396,109.4697,1230,6.833333333,6.807638889,0.194850023
397,109.7462,1217,6.761111111,6.734444444,0.193818039
398,110.0227,1278,7.1,7.073888889,0.198615385
399,110.2992,1242,6.9,6.874722222,0.195797968
400,110.5757,1218,6.766666667,6.743888889,0.193896251
401,110.8522,1261,7.005555556,6.978888889,0.197290286
402,111.1287,1253,6.961111111,6.934166667,0.196663626
403,111.4052,1216,6.755555556,6.729722222,0.193738102
404,111.6817,1225,6.805555556,6.780555556,0.194453373
405,111.9582,1212,6.733333333,6.706944444,0.193419421
406,112.2347,1216,6.755555556,6.72625,0.193739347
407,112.5112,1280,7.111111111,7.081944444,0.198771788
408,112.7877,1209,6.716666667,6.690694444,0.193179766
409,113.0642,1287,7.15,7.127638889,0.199312137
410,113.3407,1203,6.683333333,6.658194444,0.192699562
411,113.6172,1212,6.733333333,6.706944444,0.193419421
412,113.8937,1277,7.094444444,7.069166667,0.198537379
413,114.1702,1230,6.833333333,6.808611111,0.194849677
414,114.4467,1280,7.111111111,7.085277778,0.198770624
415,114.7232,1294,7.188888889,7.163888889,0.199854307
416,114.9997,1172,6.511111111,6.487083333,0.190200359
417,115.2762,1291,7.172222222,7.147083333,0.19962257
418,115.5527,1215,6.75,6.7275,0.193657236
419,115.8292,1315,7.305555556,7.278611111,0.201470003
420,116.1057,1227,6.816666667,6.794583333,0.19461099
421,116.3822,1214,6.744444444,6.719166667,0.193578528
422,116.6587,1248,6.933333333,6.905416667,0.19627123
423,116.9352,1271,7.061111111,7.035833333,0.198070457
424,117.2117,1281,7.116666667,7.090416667,0.198848392
425,117.4882,1257,6.983333333,6.9575,0.196976862
426,117.7647,1242,6.9,6.870694444,0.195799396
427,118.0412,1268,7.044444444,7.017916667,0.197837021
428,118.3177,1205,6.694444444,6.668611111,0.192859913
429,118.5942,1261,7.005555556,6.981388889,0.197289406
430,118.8707,1241,6.894444444,6.865138889,0.195720564
431,119.1472,1301,7.227777778,7.201805556,0.200394432
432,119.4237,1359,7.55,7.525277778,0.204811811
433,119.7002,1304,7.244444444,7.2175,0.200625661
434,119.9767,1314,7.3,7.273333333,0.201393295
435,120.2532,1243,6.905555556,6.881111111,0.195876473
436,120.5297,1197,6.65,6.624722222,0.192218509
437,120.8062,1278,7.1,7.070277778,0.198616647
438,121.0827,1228,6.822222222,6.796527778,0.194691559
439,121.3592,1284,7.133333333,7.108055556,0.199080738
440,121.6357,1288,7.155555556,7.12875,0.199391097
441,121.9122,1257,6.983333333,6.958472222,0.196976519
442,122.1887,1237,6.872222222,6.848472222,0.195402945
443,122.4652,1372,7.622222222,7.594027778,0.205790172
444,122.7417,1270,7.055555556,7.02375,0.197994819
445,123.0182,1269,7.05,7.023194444,0.197915107
446,123.2947,1295,7.194444444,7.167916667,0.199932039
447,123.5712,1271,7.061111111,7.035416667,0.198070603
448,123.8477,1285,7.138888889,7.112361111,0.199158676
449,124.1242,1264,7.022222222,6.992222222,0.197525979
450,124.4007,1311,7.283333333,7.255694444,0.201163619
451,124.6772,1307,7.261111111,7.233055556,0.200856672
452,124.9537,1325,7.361111111,7.331111111,0.202235576
453,125.2302,1302,7.233333333,7.206527778,0.200471714
454,125.5067,1308,7.266666667,7.244305556,0.200931521
455,125.7832,1256,6.977777778,6.951527778,0.196898649
456,126.0597,1307,7.261111111,7.234166667,0.200856288
457,126.3362,1290,7.166666667,7.140972222,0.199545442
458,126.6127,1281,7.116666667,7.091388889,0.198848052
459,126.8892,1282,7.122222222,7.098333333,0.19892516
460,127.1657,1280,7.111111111,7.087638889,0.198769799
461,127.4422,1265,7.027777778,6.999583333,0.197603456
462,127.7187,1280,7.111111111,7.085555556,0.198770527
463,127.9952,1337,7.427777778,7.405277778,0.203146639
464,128.2717,1285,7.138888889,7.115555556,0.199157562
465,128.5482,1330,7.388888889,7.365833333,0.202614375
466,128.8247,1352,7.511111111,7.484305556,0.204284405
467,129.1012,1325,7.361111111,7.338194444,0.202233144
468,129.3777,1297,7.205555556,7.179305556,0.200086256
469,129.6542,1376,7.644444444,7.615277778,0.206090239
470,129.9307,1385,7.694444444,7.669861111,0.206761524
471,130.2072,1409,7.827777778,7.800416667,0.208546049
472,130.4837,1413,7.85,7.823888889,0.208841417
473,130.7602,1397,7.761111111,7.735277778,0.207655657
474,131.0367,1383,7.683333333,7.657638889,0.206612569
475,131.3132,1462,8.122222222,8.096666667,0.21243118
476,131.5897,1448,8.044444444,8.019583333,0.211411473
477,131.8662,1489,8.272222222,8.249305556,0.214382772
478,132.1427,1514,8.411111111,8.385277778,0.216175815
479,132.4192,1533,8.516666667,8.495277778,0.217526517
480,132.6957,1538,8.544444444,8.517916667,0.217882584
481,132.9722,1707,9.483333333,9.458333333,0.2295401
482,133.2487,1695,9.416666667,9.391944444,0.228731827
483,133.5252,1679,9.327777778,9.30125,0.227650329
484,133.8017,1881,10.45,10.42472222,0.24095449
485,134.0782,1816,10.08888889,10.06347222,0.236754964
486,134.3547,1903,10.57222222,10.54597222,0.242359678
487,134.6312,2097,11.65,11.62541667,0.254412336
488,134.9077,2149,11.93888889,11.91291667,0.257547603
489,135.1842,2340,13,12.97666667,0.268747954
490,135.4607,2385,13.25,13.22416667,0.271320289
491,135.7372,2592,14.4,14.37486111,0.282848885
492,136.0137,2794,15.52222222,15.49819444,0.293662911
493,136.2902,3041,16.89444444,16.86930556,0.306368269
494,136.5667,3251,18.06111111,18.03694444,0.316769416
495,136.8432,3589,19.93888889,19.91263889,0.332829162
496,137.1197,3899,21.66111111,21.63625,0.346904827
497,137.3962,4420,24.55555556,24.52944444,0.369355357
498,137.6727,4807,26.70555556,26.68305556,0.38518479
499,137.9492,5200,28.88888889,28.86097222,0.400621648
500,138.2257,5452,30.28888889,30.26333333,0.410213547
501,138.5022,5476,30.42222222,30.39444444,0.411115803
502,138.7787,5381,29.89444444,29.86777778,0.407533987
503,139.0552,5014,27.85555556,27.83083333,0.393391052
504,139.3317,4433,24.62777778,24.59944444,0.36989853
505,139.6082,3981,22.11666667,22.09041667,0.350533902
506,139.8847,3244,18.02222222,17.99694444,0.316428456
507,140.1612,2830,15.72222222,15.6975,0.295548833
508,140.4377,2244,12.46666667,12.43958333,0.263178686
509,140.7142,1961,10.89444444,10.87069444,0.246024369
510,140.9907,1675,9.305555556,9.278333333,0.227379224
511,141.2672,1456,8.088888889,8.064722222,0.211994406
512,141.5437,1429,7.938888889,7.913611111,0.210020116
513,141.8202,1330,7.388888889,7.361805556,0.202615755
514,142.0967,1273,7.072222222,7.049583333,0.198225295
515,142.3732,1294,7.188888889,7.165694444,0.199853679
516,142.6497,1230,6.833333333,6.808055556,0.194849875
517,142.9262,1202,6.677777778,6.651388889,0.192619912
518,143.2027,1249,6.938888889,6.913194444,0.196349055
519,143.4792,1275,7.083333333,7.057916667,0.198381909
520,143.7557,1270,7.055555556,7.030694444,0.197992383
521,144.0322,1267,7.038888889,7.017916667,0.197757051
522,144.3087,1260,7,6.975833333,0.197211169
523,144.5852,1228,6.822222222,6.799027778,0.194690668
524,144.8617,1277,7.094444444,7.069166667,0.198537379
525,145.1382,1200,6.666666667,6.642222222,0.19245891
526,145.4147,1163,6.461111111,6.436805556,0.18946883
527,145.6912,1234,6.855555556,6.830277778,0.195166418
528,145.9677,1179,6.55,6.530277778,0.190765899
529,146.2442,1277,7.094444444,7.068055556,0.198537768
530,146.5207,1277,7.094444444,7.070416667,0.198536942
531,146.7972,1224,6.8,6.773333333,0.194374591
