Channel,Energy (keV),CTS,Net CR,Error
185,51.1282,6,-0.005277778,0.00433458
186,51.4047,8,-0.000138889,0.004908499
187,51.6812,12,0.007361111,0.005923574
188,51.9577,15,0.009305556,0.006621665
189,52.2342,9,-0.000416667,0.005209722
190,52.5107,10,0.003055556,0.005446853
191,52.7872,10,0.002777778,0.005450394
192,53.0637,4,-0.004861111,0.003565416
193,53.3402,11,0.003194444,0.005714734
194,53.6167,9,-0.001805556,0.005228203
195,53.8932,13,0.008055556,0.006164539
196,54.1697,6,-0.005416667,0.004336804
197,54.4462,9,0,0.005204165
198,54.7227,7,-0.003194444,0.004637724
199,54.9992,7,-0.00375,0.004646036
200,55.2757,9,-0.001944444,0.005230047
201,55.5522,12,0.006805556,0.005930084
202,55.8287,8,-0.000277778,0.004910464
203,56.1052,11,0.002916667,0.005718108
204,56.3817,11,0.003194444,0.005714734
205,56.6582,15,0.012777778,0.00658515
206,56.9347,9,0.001666667,0.005181877
207,57.2112,12,0.005,0.00595119
208,57.4877,11,0.005833333,0.005682576
209,57.7642,1,-0.013472222,0.002209163
210,58.0407,12,0.005,0.00595119
211,58.3172,13,0.006111111,0.006186405
212,58.5937,6,-0.004027778,0.004314507
213,58.8702,13,0.007083333,0.006175482
214,59.1467,10,0.005138889,0.005420227
215,59.4232,13,0.00625,0.006184846
216,59.6997,14,0.009027778,0.006393416
217,59.9762,8,-0.002638889,0.004943742
218,60.2527,9,-0.002916667,0.005242941
219,60.5292,11,0.005694444,0.005684273
220,60.8057,12,0.0025,0.005980292
221,61.0822,11,0.004861111,0.005694444
222,61.3587,12,0.004166667,0.005960907
223,61.6352,11,0.000972222,0.005741674
224,61.9117,6,-0.006527778,0.00435456
225,62.1882,13,0.005833333,0.006189522
226,62.4647,11,0.002222222,0.005726536
227,62.7412,8,-0.000416667,0.004912428
228,63.0177,14,0.006944444,0.006416005
229,63.2942,14,0.007638889,0.006408484
230,63.5707,15,0.009305556,0.006621665
231,63.8472,10,0.000833333,0.005475112
232,64.1237,10,0.000138889,0.005483913
233,64.4002,8,-0.001944444,0.004933978
234,64.6767,11,0.001527778,0.005734951
235,64.9532,8,-0.003055556,0.004949592
236,65.2297,14,0.005,0.006437017
237,65.5062,6,-0.006388889,0.004352344
238,65.7827,9,-0.000277778,0.00520787
239,66.0592,11,0.001388889,0.005736632
240,66.3357,11,0.001666667,0.005733269
241,66.6122,15,0.005694444,0.006659429
242,66.8887,11,-0.001527778,0.005771832
243,67.1652,12,0.002916667,0.005975451
244,67.4417,12,-0.000138889,0.006010857
245,67.7182,9,-0.004583333,0.00526497
246,67.9947,10,-0.000416667,0.005490944
247,68.2712,7,-0.004444444,0.004656404
248,68.5477,9,-0.002777778,0.005241101
249,68.8242,8,-0.003333333,0.004953487
250,69.1007,10,-0.003194444,0.005525963
251,69.3772,10,-0.0025,0.005517229
252,69.6537,15,0.00625,0.006653633
253,69.9302,12,0.001666667,0.005989961
254,70.2067,11,-0.001527778,0.005771832
255,70.4832,14,0.004722222,0.006440013
256,70.7597,16,0.002361111,0.006915216
257,71.0362,15,0.004027778,0.006676786
258,71.3127,13,-0.002777778,0.006285394
259,71.5892,30,0.024305556,0.009322125
260,71.8657,18,0.005416667,0.007308512
261,72.1422,15,-0.002777778,0.006747199
262,72.4187,25,0.014722222,0.008554924
263,72.6952,15,-0.003194444,0.006751486
264,72.9717,16,-0.001388889,0.006952773
265,73.2482,20,0.004305556,0.007719274
266,73.5247,24,0.003888889,0.008466528
267,73.8012,33,0.018611111,0.009834667
268,74.0777,22,0.003194444,0.008109256
269,74.3542,21,-0.000555556,0.007954345
270,74.6307,26,0.005,0.008806037
271,74.9072,24,0.005972222,0.008449423
272,75.1837,13,-0.004861111,0.006308369
273,75.4602,21,0.00375,0.007916667
274,75.7367,18,0.005694444,0.007305872
275,76.0132,10,-0.006527778,0.005567695
276,76.2897,14,0.002916667,0.006459453
277,76.5662,16,0.004166667,0.006897061
278,76.8427,10,-0.005,0.005548607
279,77.1192,11,-0.003333333,0.005793515
280,77.3957,17,0.010972222,0.007045104
281,77.6722,14,0.003333333,0.006454972
282,77.9487,12,0.002361111,0.005981904
283,78.2252,8,-0.006388889,0.00499614
284,78.5017,14,0.003333333,0.006454972
285,78.7782,8,-0.0075,0.005011561
286,79.0547,17,0.011388889,0.007040995
287,79.3312,17,0.011111111,0.007043735
288,79.6077,5,-0.009722222,0.004049272
289,79.8842,18,0.005833333,0.007304552
290,80.1607,14,0.005694444,0.006429521
291,80.4372,4,-0.011805556,0.003698202
292,80.7137,14,0.002361111,0.006465423
293,80.9902,4,-0.015,0.003757708
294,81.2667,17,0.008194444,0.007072432
295,81.5432,10,-0.000972222,0.005497965
296,81.8197,14,0.00375,0.006450488
297,82.0962,17,0.006944444,0.007084695
298,82.3727,7,-0.012222222,0.00477099
299,82.6492,11,-0.000833333,0.005763471
300,82.9257,19,0.007916667,0.007488417
301,83.2022,11,-0.006805556,0.005834987
302,83.4787,15,-0.000972222,0.00672859
303,83.7552,16,-0.002083333,0.006959705
304,84.0317,25,0.010972222,0.008585311
305,84.3082,28,0.012222222,0.009086348
306,84.5847,15,-0.007083333,0.006791368
307,84.8612,17,-0.000694444,0.00715918
308,85.1377,15,-0.006805556,0.006788527
309,85.4142,15,-0.000694444,0.006725722
310,85.6907,21,0.009305556,0.007867783
311,85.9672,16,-0.000833333,0.006947222
312,86.2437,17,0.004166667,0.007111871
313,86.5202,13,-0.005972222,0.006320589
314,86.7967,14,-0.004027778,0.006533685
315,87.0732,16,0.002222222,0.006916611
316,87.3497,17,0.005277778,0.007101013
317,87.6262,15,0.000694444,0.006711366
318,87.9027,25,0.016527778,0.008540255
319,88.1792,12,-0.0025,0.006038074
320,88.4557,14,-0.000555556,0.006496675
321,88.7322,24,0.017083333,0.008357604
322,89.0087,7,-0.013333333,0.004787136
323,89.2852,10,-0.005138889,0.005550345
324,89.5617,18,0.007777778,0.007286043
325,89.8382,15,0.0025,0.006692658
326,90.1147,16,0.002083333,0.006918005
327,90.3912,18,0.007777778,0.007286043
328,90.6677,13,-0.004305556,0.006302251
329,90.9442,14,0.004166667,0.006446001
330,91.2207,16,0.001111111,0.006927758
331,91.4972,10,-0.005555556,0.005555556
332,91.7737,11,-0.00625,0.005828371
333,92.0502,12,-0.005972222,0.006077877
334,92.3267,20,0.009722222,0.00767039
335,92.6032,14,0.000694444,0.0064833
336,92.8797,11,-0.006111111,0.005826716
337,93.1562,8,-0.011388889,0.005065162
338,93.4327,15,0.00375,0.006679675
339,93.7092,13,-0.005416667,0.006314482
340,93.9857,10,-0.005833333,0.005559027
341,94.2622,13,-0.000416667,0.006259252
342,94.5387,16,0.006527778,0.006873246
343,94.8152,16,0.0025,0.006913821
344,95.0917,13,-0.002361111,0.006280788
345,95.3682,18,0.007361111,0.007290013
346,95.6447,14,0.001111111,0.006478835
347,95.9212,31,0.03125,0.009431159
348,96.1977,9,-0.00875,0.005319644
349,96.4742,10,-0.005555556,0.005555556
350,96.7507,17,0.008194444,0.007072432
351,97.0272,12,-0.005416667,0.006071526
352,97.3037,18,0.007638889,0.007287366
353,97.5802,10,-0.0075,0.005579808
354,97.8567,21,0.013888889,0.007827224
355,98.1332,16,0.001944444,0.006919399
356,98.4097,10,-0.004861111,0.005546868
357,98.6862,15,0.002361111,0.006694099
358,98.9627,16,0.005277778,0.006885864
359,99.2392,9,-0.0075,0.005303301
360,99.5157,17,0.000833333,0.007144345
361,99.7922,20,0.008194444,0.007684209
362,100.0687,21,0.008055556,0.007878808
363,100.3452,10,-0.008333333,0.00559017
364,100.6217,15,0.00375,0.006679675
365,100.8982,18,0.008055556,0.007283395
366,101.1747,12,-0.005,0.006066758
367,101.4512,18,0.007777778,0.007286043
368,101.7277,16,0.001944444,0.006919399
369,102.0042,14,-0.000555556,0.006496675
370,102.2807,14,-0.00125,0.006504094
371,102.5572,9,-0.007916667,0.005308754
372,102.8337,20,0.007777778,0.007687974
373,103.1102,24,0.018055556,0.008349521
374,103.3867,6,-0.015833333,0.004500514
375,103.6632,17,0.005,0.007103729
376,103.9397,17,0,0.007152441
377,104.2162,13,-0.001388889,0.00627003
378,104.4927,10,-0.006666667,0.005569427
379,104.7692,9,-0.007083333,0.005297842
380,105.0457,17,0.000833333,0.007144345
381,105.3222,18,0.003472222,0.007326965
382,105.5987,14,-0.001805556,0.006510023
383,105.8752,9,-0.009583333,0.005330511
384,106.1517,25,0.015138889,0.008551541
385,106.4282,23,0.015694444,0.008187379
386,106.7047,11,-0.00875,0.005858082
387,106.9812,13,-0.004722222,0.00630684
388,107.2577,9,-0.008333333,0.005314202
389,107.5342,21,0.008888889,0.00787146
390,107.8107,13,-0.003611111,0.006294594
391,108.0872,7,-0.016527778,0.004833254
392,108.3637,9,-0.011527778,0.005355783
393,108.6402,23,0.013194444,0.008208557
394,108.9167,21,0.008888889,0.00787146
395,109.1932,28,0.021666667,0.009013878
396,109.4697,19,0.005972222,0.007506427
397,109.7462,19,0.005,0.007515416
398,110.0227,10,-0.009444444,0.005603956
399,110.2992,11,-0.006944444,0.005836639
400,110.5757,21,0.012222222,0.007841997
401,110.8522,10,-0.01,0.005610836
402,111.1287,24,0.013055556,0.008391004
403,111.4052,14,-0.0025,0.006517427
404,111.6817,22,0.011666667,0.008036376
405,111.9582,17,0.001944444,0.007133537
406,112.2347,12,-0.009305556,0.006115844
407,112.5112,16,-0.0025,0.006963862
408,112.7877,18,0.004027778,0.007321697
409,113.0642,13,-0.000694444,0.006262334
410,113.3407,10,-0.008472222,0.005591895
411,113.6172,11,-0.008055556,0.005849844
412,113.8937,15,-0.000277778,0.006721419
413,114.1702,15,0.000277778,0.006715676
414,114.4467,11,-0.0075,0.005843246
415,114.7232,16,0.001666667,0.006922187
416,114.9997,19,0.007638889,0.007490993
417,115.2762,17,0.003194444,0.007121358
418,115.5527,13,-0.000833333,0.006263873
419,115.8292,8,-0.013611111,0.005095538
420,116.1057,13,-0.000416667,0.006259252
421,116.3822,12,-0.005277778,0.006069937
422,116.6587,19,0.00375,0.007526958
423,116.9352,16,0.001388889,0.006924973
424,117.2117,11,-0.007916667,0.005848195
425,117.4882,17,0.0025,0.007128126
426,117.7647,16,-0.002638889,0.006965247
427,118.0412,20,0.006805556,0.007696751
428,118.3177,17,0.0025,0.007128126
429,118.5942,19,0.0075,0.00749228
430,118.8707,13,-0.007638889,0.006338874
431,119.1472,19,0.005694444,0.007508997
432,119.4237,17,0.003611111,0.007117293
433,119.7002,17,0.001388889,0.007138943
434,119.9767,13,-0.005,0.006309898
435,120.2532,20,0.008888889,0.007677931
436,120.5297,14,-0.001944444,0.006511505
437,120.8062,15,-0.004722222,0.006767182
438,121.0827,11,-0.007361111,0.005841595
439,121.3592,17,0.003055556,0.007122712
440,121.6357,14,-0.003472222,0.006527778
441,121.9122,12,-0.004861111,0.006065168
442,122.1887,18,0.00625,0.00730059
443,122.4652,20,0.005138889,0.007711774
444,122.7417,20,0.001527778,0.007744223
445,123.0182,23,0.011527778,0.008222645
446,123.2947,10,-0.009861111,0.005609117
447,123.5712,12,-0.005694444,0.006074702
448,123.8477,13,-0.004861111,0.006308369
449,124.1242,16,-0.003333333,0.006972167
450,124.4007,9,-0.012638889,0.005370171
451,124.6772,15,-0.003055556,0.006750057
452,124.9537,16,-0.003333333,0.006972167
453,125.2302,8,-0.013472222,0.005093645
454,125.5067,11,-0.004027778,0.005801833
455,125.7832,11,-0.007916667,0.005848195
456,126.0597,16,-0.000277778,0.006941666
457,126.3362,10,-0.009027778,0.00559879
458,126.6127,12,-0.005277778,0.006069937
459,126.8892,9,-0.008888889,0.005321457
460,127.1657,14,-0.000138889,0.00649222
461,127.4422,14,-0.004861111,0.006542537
462,127.7187,16,0.001111111,0.006927758
463,127.9952,17,0.005833333,0.007095578
464,128.2717,16,0.003333333,0.006905446
465,128.5482,14,0.000277778,0.006487762
466,128.8247,21,0.008194444,0.007877584
467,129.1012,12,-0.002916667,0.006042864
468,129.3777,15,-0.00125,0.006731456
469,129.6542,14,-0.005833333,0.006552848
470,129.9307,15,0.000416667,0.00671424
471,130.2072,17,0.000972222,0.007142995
472,130.4837,11,-0.007777778,0.005846546
473,130.7602,12,-0.005833333,0.00607629
474,131.0367,12,-0.005694444,0.006074702
475,131.3132,11,-0.007222222,0.005839943
476,131.5897,16,0.001805556,0.006920793
477,131.8662,14,0.000416667,0.006486275
478,132.1427,13,-0.004166667,0.00630072
479,132.4192,17,0.006944444,0.007084695
480,132.6957,15,-0.001527778,0.006734321
481,132.9722,20,0.008333333,0.007682954
482,133.2487,14,-0.001388889,0.006505577
483,133.5252,19,0.005138889,0.007514133
484,133.8017,18,0.004722222,0.007315108
485,134.0782,17,0.002916667,0.007124066
486,134.3547,17,0.002083333,0.007132184
487,134.6312,14,-0.00125,0.006504094
488,134.9077,19,0.005694444,0.007508997
489,135.1842,26,0.02,0.008686942
490,135.4607,16,0.000833333,0.006930542
491,135.7372,16,0.001527778,0.00692358
492,136.0137,20,0.009305556,0.007674161
493,136.2902,22,0.011527778,0.008037576
494,136.5667,18,0.005833333,0.007304552
495,136.8432,17,0.002083333,0.007132184
496,137.1197,16,0.001805556,0.006920793
497,137.3962,13,-0.004444444,0.006303781
498,137.6727,13,-0.000833333,0.006263873
499,137.9492,13,-0.00625,0.00632364
500,138.2257,15,-0.000555556,0.006724288
501,138.5022,24,0.012222222,0.008397898
502,138.7787,27,0.018333333,0.008871511
503,139.0552,15,0.000277778,0.006715676
504,139.3317,16,-0.001666667,0.006955547
505,139.6082,22,0.010416667,0.00804717
506,139.8847,13,-0.003611111,0.006294594
507,140.1612,9,-0.009722222,0.005332321
508,140.4377,22,0.009583333,0.008054358
509,140.7142,14,-0.000416667,0.006495191
510,140.9907,14,-0.003888889,0.006532209
511,141.2672,15,0.000833333,0.006709929
512,141.5437,16,0.001388889,0.006924973
513,141.8202,12,-0.007083333,0.006090559
514,142.0967,14,0.000694444,0.0064833
515,142.3732,10,-0.006527778,0.005567695
516,142.6497,14,-0.001944444,0.006511505
517,142.9262,14,-0.003055556,0.006523344
518,143.2027,12,-0.005694444,0.006074702
519,143.4792,17,0.002916667,0.007124066
520,143.7557,16,0.001805556,0.006920793
521,144.0322,16,0.005694444,0.006881661
522,144.3087,18,0.005833333,0.007304552
523,144.5852,14,0.000138889,0.006489248
524,144.8617,15,-0.000277778,0.006721419
525,145.1382,14,-0.001111111,0.006502611
526,145.4147,11,-0.005972222,0.00582506
527,145.6912,14,-0.001944444,0.006511505
528,145.9677,14,0.003611111,0.006451983
529,146.2442,24,0.013611111,0.008386405
530,146.5207,19,0.007638889,0.007490993
531,146.7972,15,-0.001666667,0.006735753
532,147.0737,15,0.001805556,0.006699859
533,147.3502,10,-0.00875,0.005595344
534,147.6267,18,0.005555556,0.007307192
535,147.9032,15,0.001805556,0.006699859
536,148.1797,11,-0.003472222,0.005795179
537,148.4562,13,-0.004444444,0.006303781
538,148.7327,12,-0.004722222,0.006063578
539,149.0092,18,0.007361111,0.007290013
540,149.2857,12,-0.003472222,0.006049245
541,149.5622,12,-0.004722222,0.006063578
542,149.8387,15,0.001805556,0.006699859
543,150.1152,14,-0.002361111,0.006515947
544,150.3917,14,0.002638889,0.006462439
545,150.6682,15,0.000555556,0.006712803
546,150.9447,16,0.003888889,0.006899857
547,151.2212,13,-0.001944444,0.00627618
548,151.4977,21,0.009305556,0.007867783
549,151.7742,16,0.003333333,0.006905446
550,152.0507,19,0.011111111,0.007458734
551,152.3272,9,-0.00875,0.005319644
552,152.6037,14,-0.000555556,0.006496675
553,152.8802,18,0.0075,0.00728869
554,153.1567,16,0.000277778,0.006936106
555,153.4332,15,-0.001527778,0.006734321
556,153.7097,16,0.004027778,0.006898459
557,153.9862,16,0.00625,0.006876052
558,154.2627,8,-0.008333333,0.005023095
559,154.5392,14,-0.000416667,0.006495191
560,154.8157,9,-0.010138889,0.005337744
561,155.0922,12,-0.000972222,0.006020477
562,155.3687,17,0.007361111,0.007080609
563,155.6452,11,-0.005833333,0.005823404
564,155.9217,17,0.008333333,0.007071068
565,156.1982,10,-0.004305556,0.005539909
566,156.4747,10,-0.006805556,0.005571159
567,156.7512,13,-0.002083333,0.006277716
568,157.0277,20,0.013472222,0.007636363
569,157.3042,12,-0.002916667,0.006042864
570,157.5807,12,-0.002222222,0.006034878
571,157.8572,12,-0.001111111,0.006022079
572,158.1337,15,0.004444444,0.006672451
573,158.4102,14,0.001111111,0.006478835
574,158.6867,9,-0.00875,0.005319644
575,158.9632,12,-0.003611111,0.006050839
576,159.2397,11,-0.005138889,0.005815117
577,159.5162,12,-0.000416667,0.006014065
578,159.7927,13,-0.002222222,0.006279253
579,160.0692,13,-0.000416667,0.006259252
580,160.3457,12,-0.001111111,0.006022079
581,160.6222,17,0.006666667,0.007087417
582,160.8987,9,-0.0075,0.005303301
583,161.1752,19,0.011805556,0.007452266
584,161.4517,11,-0.001527778,0.005771832
585,161.7282,18,0.005694444,0.007305872
586,162.0047,16,0.004166667,0.006897061
587,162.2812,14,-0.001111111,0.006502611
588,162.5577,13,-0.0025,0.006282324
589,162.8342,18,0.009583333,0.007268813
590,163.1107,13,-0.000694444,0.006262334
591,163.3872,18,0.005138889,0.007311151
592,163.6637,14,0.002638889,0.006462439
593,163.9402,13,-0.001666667,0.006273105
594,164.2167,18,0.006527778,0.007297947
595,164.4932,19,0.01,0.007469072
596,164.7697,12,-0.001111111,0.006022079
597,165.0462,14,0.002916667,0.006459453
598,165.3227,9,-0.007638889,0.005305119
599,165.5992,20,0.010833333,0.007660323
600,165.8757,9,-0.009444444,0.005328702
601,166.1522,9,-0.0075,0.005303301
602,166.4287,11,-0.000833333,0.005763471
603,166.7052,16,0.007777778,0.006860605
604,166.9817,11,-0.00375,0.005798507
605,167.2582,8,-0.009027778,0.005032686
606,167.5347,18,0.008055556,0.007283395
607,167.8112,16,0.006805556,0.006870439
608,168.0877,14,0.00125,0.006477347
609,168.3642,11,-0.004305556,0.005805157
610,168.6407,13,-0.002777778,0.006285394
611,168.9172,15,0.004027778,0.006676786
612,169.1937,13,0.000972222,0.006243824
613,169.4702,9,-0.005555556,0.005277778
614,169.7467,6,-0.013472222,0.004463933
615,170.0232,11,-0.001805556,0.005775173
616,170.2997,12,-0.000416667,0.006014065
617,170.5762,11,-0.003194444,0.00579185
618,170.8527,15,0.003888889,0.006678231
619,171.1292,14,0.000277778,0.006487762
620,171.4057,12,-0.001944444,0.006031681
621,171.6822,12,0.002638889,0.005978679
622,171.9587,14,0.000972222,0.006480324
623,172.2352,12,-0.001666667,0.006028482
624,172.5117,16,0.007916667,0.006859199
625,172.7882,15,0.006111111,0.006655083
626,173.0647,9,-0.00375,0.005253967
627,173.3412,11,-0.004166667,0.005803495
628,173.6177,17,0.008472222,0.007069704
629,173.8942,14,0.00625,0.006423517
630,174.1707,11,-0.004722222,0.005810139
631,174.4472,6,-0.014722222,0.004483337
632,174.7237,13,0.000416667,0.00625
633,175.0002,7,-0.010416667,0.004744636
634,175.2767,18,0.010138889,0.007263504
635,175.5532,18,0.009166667,0.007272793
636,175.8297,8,-0.006527778,0.004998071
637,176.1062,15,0.004027778,0.006676786
638,176.3827,11,-0.001111111,0.005766817
639,176.6592,13,0.002916667,0.00622216
640,176.9357,11,-0.000277778,0.005756773
641,177.2122,10,-0.004305556,0.005539909
642,177.4887,11,0.000555556,0.005746711
643,177.7652,11,-0.002916667,0.005788518
644,178.0417,15,0.00625,0.006653633
645,178.3182,13,0.002083333,0.006231454
646,178.5947,19,0.012083333,0.007449677
647,178.8712,14,0.002916667,0.006459453
648,179.1477,12,0.002361111,0.005981904
649,179.4242,12,-0.003194444,0.006046055
650,179.7007,10,-0.000833333,0.005496211
651,179.9772,18,0.008333333,0.007280746
652,180.2537,16,0.007361111,0.006864821
653,180.5302,8,-0.008611111,0.005026934
654,180.8067,6,-0.009305556,0.004398635
655,181.0832,11,-0.003472222,0.005795179
656,181.3597,6,-0.008472222,0.004385459
657,181.6362,13,-0.001388889,0.00627003
658,181.9127,12,-0.000416667,0.006014065
659,182.1892,7,-0.007222222,0.004697648
660,182.4657,19,0.012777778,0.007443201
661,182.7422,8,-0.006805556,0.005001929
662,183.0187,12,0.0025,0.005980292
663,183.2952,25,0.021111111,0.008502904
664,183.5717,12,0.002777778,0.005977065
665,183.8482,11,-0.000138889,0.005755097
666,184.1247,9,-0.009166667,0.00532508
667,184.4012,13,0.002222222,0.006229906
668,184.6777,15,0.008194444,0.006633308
