Channel,Energy (keV),CTS,CR,Net CR,Error
2291,633.4372,720,4,3.998194444,0.14907204
2292,633.7137,694,3.855555556,3.852361111,0.146356403
2293,633.9902,726,4.033333333,4.03,0.149692586
2294,634.2667,687,3.816666667,3.813611111,0.145616373
2295,634.5432,735,4.083333333,4.080694444,0.150617236
2296,634.8197,726,4.033333333,4.030694444,0.149692264
2297,635.0962,736,4.088888889,4.086805556,0.150719404
2298,635.3727,735,4.083333333,4.080694444,0.150617236
2299,635.6492,696,3.866666667,3.864444444,0.146566675
2300,635.9257,746,4.144444444,4.142361111,0.151739845
2301,636.2022,702,3.9,3.896666667,0.147197587
2302,636.4787,721,4.005555556,4.002638889,0.149176042
2303,636.7552,744,4.133333333,4.130416667,0.151536689
2304,637.0317,689,3.827777778,3.825416667,0.145827844
2305,637.3082,740,4.111111111,4.108611111,0.151128599
2306,637.5847,722,4.011111111,4.009722222,0.149278744
2307,637.8612,688,3.822222222,3.82,0.145721915
2308,638.1377,709,3.938888889,3.935972222,0.147929447
2309,638.4142,761,4.227777778,4.224861111,0.153258146
2310,638.6907,720,4,3.998194444,0.14907204
2311,638.9672,696,3.866666667,3.864444444,0.146566675
2312,639.2437,745,4.138888889,4.136944444,0.151638047
2313,639.5202,736,4.088888889,4.086666667,0.150719468
2314,639.7967,734,4.077777778,4.075416667,0.150514614
2315,640.0732,677,3.761111111,3.758888889,0.14455231
2316,640.3497,720,4,3.998055556,0.149072104
2317,640.6262,732,4.066666667,4.064027778,0.150309544
2318,640.9027,743,4.127777778,4.125277778,0.151434626
2319,641.1792,756,4.2,4.197638889,0.152753597
2320,641.4557,719,3.994444444,3.992361111,0.148968612
2321,641.7322,725,4.027777778,4.025138889,0.149589136
2322,642.0087,712,3.955555556,3.952638889,0.148242078
2323,642.2852,745,4.138888889,4.136805556,0.15163811
2324,642.5617,715,3.972222222,3.969305556,0.148554052
2325,642.8382,758,4.211111111,4.209166667,0.152955326
2326,643.1147,722,4.011111111,4.008333333,0.14927939
2327,643.3912,739,4.105555556,4.103055556,0.151026452
2328,643.6677,711,3.95,3.948055556,0.148137485
2329,643.9442,701,3.894444444,3.891666667,0.147092448
2330,644.2207,752,4.177777778,4.175833333,0.152348766
2331,644.4972,716,3.977777778,3.974722222,0.148657963
2332,644.7737,709,3.938888889,3.93625,0.147929316
2333,645.0502,712,3.955555556,3.952083333,0.148242338
2334,645.3267,749,4.161111111,4.15875,0.152044769
2335,645.6032,682,3.788888889,3.7875,0.145084719
2336,645.8797,723,4.016666667,4.014305556,0.149382538
2337,646.1562,703,3.905555556,3.902361111,0.147302324
2338,646.4327,752,4.177777778,4.175416667,0.152348956
2339,646.7092,702,3.9,3.8975,0.147197194
2340,646.9857,731,4.061111111,4.05875,0.150206712
2341,647.2622,741,4.116666667,4.11375,0.151230868
2342,647.5387,768,4.266666667,4.264027778,0.153961262
2343,647.8152,740,4.111111111,4.10875,0.151128535
2344,648.0917,685,3.805555556,3.803472222,0.145403799
2345,648.3682,759,4.216666667,4.214444444,0.153056312
2346,648.6447,761,4.227777778,4.225972222,0.153257643
2347,648.9212,717,3.983333333,3.980833333,0.148761476
2348,649.1977,692,3.844444444,3.8425,0.146144773
2349,649.4742,692,3.844444444,3.842083333,0.146144971
2350,649.7507,728,4.044444444,4.042083333,0.149898178
2351,650.0272,759,4.216666667,4.213333333,0.153056816
2352,650.3037,743,4.127777778,4.124861111,0.151434817
2353,650.5802,726,4.033333333,4.030138889,0.149692522
2354,650.8567,703,3.905555556,3.900555556,0.147303175
2355,651.1332,719,3.994444444,3.9925,0.148968547
2356,651.4097,735,4.083333333,4.081111111,0.150617044
2357,651.6862,746,4.144444444,4.141805556,0.1517401
2358,651.9627,692,3.844444444,3.841944444,0.146145037
2359,652.2392,756,4.2,4.197222222,0.152753786
2360,652.5157,756,4.2,4.197916667,0.15275347
2361,652.7922,800,4.444444444,4.441944444,0.157135945
2362,653.0687,746,4.144444444,4.141666667,0.151740163
2363,653.3452,752,4.177777778,4.175694444,0.15234883
2364,653.6217,750,4.166666667,4.164305556,0.152146233
2365,653.8982,774,4.3,4.2975,0.154561432
2366,654.1747,761,4.227777778,4.225555556,0.153257832
2367,654.4512,759,4.216666667,4.213333333,0.153056816
2368,654.7277,753,4.183333333,4.179444444,0.152450913
2369,655.0042,747,4.15,4.147222222,0.15184183
2370,655.2807,771,4.283333333,4.281666667,0.154261232
2371,655.5572,765,4.25,4.2475,0.153660204
2372,655.8337,759,4.216666667,4.214027778,0.153056501
2373,656.1102,763,4.238888889,4.236388889,0.153459213
2374,656.3867,739,4.105555556,4.103611111,0.151026197
2375,656.6632,745,4.138888889,4.136388889,0.151638301
2376,656.9397,771,4.283333333,4.280972222,0.154261545
2377,657.2162,706,3.922222222,3.918333333,0.14761661
2378,657.4927,728,4.044444444,4.041944444,0.149898242
2379,657.7692,738,4.1,4.097777778,0.150924108
2380,658.0457,724,4.022222222,4.019861111,0.149485809
2381,658.3222,673,3.738888889,3.735972222,0.144124981
2382,658.5987,738,4.1,4.096666667,0.150924619
2383,658.8752,737,4.094444444,4.089027778,0.150823294
2384,659.1517,722,4.011111111,4.005694444,0.149280618
2385,659.4282,673,3.738888889,3.73125,0.144127256
2386,659.7047,697,3.872222222,3.864444444,0.146674558
2387,659.9812,675,3.75,3.74125,0.144341777
2388,660.2577,736,4.088888889,4.075277778,0.150724715
2389,660.5342,716,3.977777778,3.964305556,0.148662828
2390,660.8107,746,4.144444444,4.131805556,0.151744676
2391,661.0872,730,4.055555556,4.042638889,0.150108821
2392,661.3637,705,3.916666667,3.905555556,0.147515431
2393,661.6402,762,4.233333333,4.22375,0.153361826
2394,661.9167,729,4.05,4.044444444,0.150002572
2395,662.1932,720,4,3.993888889,0.149074045
2396,662.4697,665,3.694444444,3.69,0.143266565
2397,662.7462,726,4.033333333,4.029444444,0.149692844
2398,663.0227,720,4,3.996805556,0.149072687
2399,663.2992,730,4.055555556,4.0525,0.150104259
2400,663.5757,731,4.061111111,4.058333333,0.150206905
2401,663.8522,704,3.911111111,3.908888889,0.147406593
2402,664.1287,742,4.122222222,4.119722222,0.151332686
2403,664.4052,739,4.105555556,4.103055556,0.151026452
2404,664.6817,683,3.794444444,3.792083333,0.145191511
2405,664.9582,732,4.066666667,4.064861111,0.150309159
2406,665.2347,712,3.955555556,3.953611111,0.148241623
2407,665.5112,678,3.766666667,3.764444444,0.144659029
2408,665.7877,724,4.022222222,4.019305556,0.149486067
2409,666.0642,761,4.227777778,4.225694444,0.153257769
2410,666.3407,713,3.961111111,3.958611111,0.148345947
2411,666.6172,666,3.7,3.697222222,0.143373433
2412,666.8937,727,4.038888889,4.035833333,0.149795514
2413,667.1702,748,4.155555556,4.153333333,0.151943175
2414,667.4467,769,4.272222222,4.269583333,0.154061463
2415,667.7232,700,3.888888889,3.887083333,0.146987037
2416,667.9997,779,4.327777778,4.325972222,0.155059539
2417,668.2762,716,3.977777778,3.975972222,0.148657379
2418,668.5527,713,3.961111111,3.958472222,0.148346012
2419,668.8292,734,4.077777778,4.074444444,0.150515062
2420,669.1057,710,3.944444444,3.942777778,0.148033144
2421,669.3822,712,3.955555556,3.952361111,0.148242208
2422,669.6587,749,4.161111111,4.159027778,0.152044642
2423,669.9352,661,3.672222222,3.669166667,0.142834376
2424,670.2117,699,3.883333333,3.881805556,0.146881879
2425,670.4882,727,4.038888889,4.036388889,0.149795256
2426,670.7647,703,3.905555556,3.902916667,0.147302062
2427,671.0412,750,4.166666667,4.165,0.152145916
2428,671.3177,774,4.3,4.296944444,0.154561681
2429,671.5942,717,3.983333333,3.980833333,0.148761476
2430,671.8707,769,4.272222222,4.270138889,0.154061213
2431,672.1472,728,4.044444444,4.042777778,0.149897856
2432,672.4237,719,3.994444444,3.992083333,0.148968742
2433,672.7002,719,3.994444444,3.992916667,0.148968353
2434,672.9767,713,3.961111111,3.958472222,0.148346012
2435,673.2532,708,3.933333333,3.931944444,0.147824371
2436,673.5297,683,3.794444444,3.792638889,0.145191245
2437,673.8062,717,3.983333333,3.981111111,0.148761347
2438,674.0827,683,3.794444444,3.792777778,0.145191179
2439,674.3592,738,4.1,4.0975,0.150924236
2440,674.6357,711,3.95,3.947916667,0.14813755
2441,674.9122,744,4.133333333,4.130972222,0.151536434
2442,675.1887,681,3.783333333,3.781388889,0.14497858
2443,675.4652,782,4.344444444,4.342083333,0.155358072
2444,675.7417,707,3.927777778,3.926111111,0.14772007
2445,676.0182,751,4.172222222,4.170277778,0.152247438
2446,676.2947,734,4.077777778,4.074166667,0.15051519
2447,676.5712,779,4.327777778,4.325694444,0.155059663
2448,676.8477,733,4.072222222,4.070277778,0.150411857
2449,677.1242,698,3.877777778,3.875555556,0.146777105
2450,677.4007,696,3.866666667,3.864444444,0.146566675
2451,677.6772,762,4.233333333,4.231666667,0.153358241
2452,677.9537,740,4.111111111,4.109305556,0.15112828
2453,678.2302,723,4.016666667,4.014444444,0.149382474
2454,678.5067,731,4.061111111,4.05875,0.150206712
2455,678.7832,778,4.322222222,4.319583333,0.154960357
2456,679.0597,717,3.983333333,3.982083333,0.148760893
2457,679.3362,744,4.133333333,4.130416667,0.151536689
2458,679.6127,714,3.966666667,3.964305556,0.148449874
2459,679.8892,699,3.883333333,3.88125,0.146882141
2460,680.1657,721,4.005555556,4.003194444,0.149175783
2461,680.4422,709,3.938888889,3.936666667,0.14792912
2462,680.7187,725,4.027777778,4.025277778,0.149589072
2463,680.9952,751,4.172222222,4.169444444,0.152247818
2464,681.2717,729,4.05,4.04875,0.150000579
2465,681.5482,700,3.888888889,3.886527778,0.146987299
2466,681.8247,714,3.966666667,3.964027778,0.148450004
2467,682.1012,765,4.25,4.2475,0.153660204
2468,682.3777,740,4.111111111,4.108888889,0.151128471
2469,682.6542,729,4.05,4.049027778,0.15000045
2470,682.9307,751,4.172222222,4.170277778,0.152247438
2471,683.2072,717,3.983333333,3.980833333,0.148761476
2472,683.4837,772,4.288888889,4.286666667,0.154361489
2473,683.7602,743,4.127777778,4.125833333,0.151434371
2474,684.0367,719,3.994444444,3.991388889,0.148969065
2475,684.3132,705,3.916666667,3.914444444,0.147511247
2476,684.5897,710,3.944444444,3.9425,0.148033274
2477,684.8662,725,4.027777778,4.025833333,0.149588814
2478,685.1427,724,4.022222222,4.019305556,0.149486067
2479,685.4192,695,3.861111111,3.859305556,0.146461149
2480,685.6957,731,4.061111111,4.059305556,0.150206455
2481,685.9722,763,4.238888889,4.236805556,0.153459024
2482,686.2487,766,4.255555556,4.253333333,0.153760476
2483,686.5252,739,4.105555556,4.103194444,0.151026388
2484,686.8017,678,3.766666667,3.764444444,0.144659029
2485,687.0782,770,4.277777778,4.275694444,0.154161349
2486,687.3547,783,4.35,4.348333333,0.155457062
2487,687.6312,756,4.2,4.197777778,0.152753533
2488,687.9077,789,4.383333333,4.381805556,0.156051479
2489,688.1842,795,4.416666667,4.413888889,0.156644256
2490,688.4607,771,4.283333333,4.281388889,0.154261357
2491,688.7372,788,4.377777778,4.37625,0.155952556
2492,689.0137,744,4.133333333,4.131111111,0.151536371
2493,689.2902,743,4.127777778,4.125277778,0.151434626
2494,689.5667,764,4.244444444,4.242083333,0.153559678
2495,689.8432,744,4.133333333,4.130694444,0.151536562
2496,690.1197,708,3.933333333,3.931944444,0.147824371
2497,690.3962,738,4.1,4.097777778,0.150924108
2498,690.6727,737,4.094444444,4.092222222,0.150821823
2499,690.9492,728,4.044444444,4.042361111,0.149898049
2500,691.2257,737,4.094444444,4.091388889,0.150822206
2501,691.5022,738,4.1,4.097777778,0.150924108
2502,691.7787,727,4.038888889,4.036527778,0.149795192
2503,692.0552,724,4.022222222,4.019444444,0.149486002
2504,692.3317,750,4.166666667,4.165277778,0.152145789
2505,692.6082,680,3.777777778,3.776111111,0.144871963
2506,692.8847,703,3.905555556,3.903888889,0.147301603
2507,693.1612,777,4.316666667,4.314722222,0.154860426
2508,693.4377,686,3.811111111,3.809027778,0.145509893
2509,693.7142,694,3.855555556,3.853333333,0.146355942
2510,693.9907,681,3.783333333,3.781111111,0.144978713
2511,694.2672,681,3.783333333,3.78125,0.144978646
2512,694.5437,647,3.594444444,3.591805556,0.14131349
2513,694.8202,669,3.716666667,3.714305556,0.143695776
2514,695.0967,747,4.15,4.147777778,0.151841576
2515,695.3732,721,4.005555556,4.002777778,0.149175977
2516,695.6497,696,3.866666667,3.86375,0.146567004
2517,695.9262,697,3.872222222,3.870694444,0.146671599
2518,696.2027,719,3.994444444,3.99125,0.14896913
2519,696.4792,690,3.833333333,3.830555556,0.145933828
2520,696.7557,693,3.85,3.846666667,0.146250989
2521,697.0322,731,4.061111111,4.059305556,0.150206455
2522,697.3087,713,3.961111111,3.958333333,0.148346077
2523,697.5852,722,4.011111111,4.008055556,0.14927952
2524,697.8617,718,3.988888889,3.985416667,0.148865631
2525,698.1382,722,4.011111111,4.008333333,0.14927939
2526,698.4147,695,3.861111111,3.858194444,0.146461675
2527,698.6912,723,4.016666667,4.014027778,0.149382667
2528,698.9677,699,3.883333333,3.880694444,0.146882404
2529,699.2442,634,3.522222222,3.520694444,0.139886073
2530,699.5207,673,3.738888889,3.735972222,0.144124981
2531,699.7972,755,4.194444444,4.192777778,0.152652221
2532,700.0737,711,3.95,3.9475,0.148137746
2533,700.3502,719,3.994444444,3.991944444,0.148968806
2534,700.6267,749,4.161111111,4.15875,0.152044769
2535,700.9032,729,4.05,4.047083333,0.15000135
2536,701.1797,714,3.966666667,3.964444444,0.148449809
2537,701.4562,709,3.938888889,3.936527778,0.147929186
2538,701.7327,703,3.905555556,3.903194444,0.147301931
2539,702.0092,710,3.944444444,3.941527778,0.14803373
2540,702.2857,744,4.133333333,4.130694444,0.151536562
2541,702.5622,706,3.922222222,3.919861111,0.147615891
2542,702.8387,746,4.144444444,4.142083333,0.151739973
2543,703.1152,743,4.127777778,4.125694444,0.151434435
2544,703.3917,730,4.055555556,4.054027778,0.150103552
2545,703.6682,767,4.261111111,4.25875,0.15386087
2546,703.9447,746,4.144444444,4.142777778,0.151739655
2547,704.2212,732,4.066666667,4.064722222,0.150309223
2548,704.4977,751,4.172222222,4.170555556,0.152247311
2549,704.7742,716,3.977777778,3.975555556,0.148657573
2550,705.0507,788,4.377777778,4.375972222,0.15595268
2551,705.3272,730,4.055555556,4.053888889,0.150103616
2552,705.6037,852,4.733333333,4.731944444,0.162161923
2553,705.8802,752,4.177777778,4.175277778,0.15234902
2554,706.1567,773,4.294444444,4.293055556,0.154461055
2555,706.4332,801,4.45,4.448611111,0.157233632
2556,706.7097,770,4.277777778,4.275138889,0.154161599
2557,706.9862,782,4.344444444,4.342361111,0.155357947
2558,707.2627,724,4.022222222,4.019861111,0.149485809
2559,707.5392,756,4.2,4.1975,0.15275366
2560,707.8157,690,3.833333333,3.830972222,0.14593363
2561,708.0922,707,3.927777778,3.924444444,0.147720854
2562,708.3687,738,4.1,4.098333333,0.150923853
2563,708.6452,739,4.105555556,4.103194444,0.151026388
2564,708.9217,741,4.116666667,4.115138889,0.15123023
2565,709.1982,715,3.972222222,3.970694444,0.148553403
2566,709.4747,731,4.061111111,4.060138889,0.15020607
2567,709.7512,659,3.661111111,3.659166667,0.142617587
2568,710.0277,691,3.838888889,3.8375,0.146038876
2569,710.3042,690,3.833333333,3.831944444,0.145933167
2570,710.5807,706,3.922222222,3.920694444,0.147615499
2571,710.8572,667,3.705555556,3.70375,0.143480558
2572,711.1337,710,3.944444444,3.9425,0.148033274
2573,711.4102,749,4.161111111,4.159027778,0.152044642
2574,711.6867,724,4.022222222,4.019305556,0.149486067
2575,711.9632,712,3.955555556,3.954722222,0.148241102
2576,712.2397,705,3.916666667,3.915277778,0.147510854
2577,712.5162,720,4,3.997361111,0.149072428
2578,712.7927,732,4.066666667,4.063888889,0.150309608
2579,713.0692,732,4.066666667,4.065,0.150309095
2580,713.3457,771,4.283333333,4.28125,0.15426142
2581,713.6222,733,4.072222222,4.070277778,0.150411857
2582,713.8987,741,4.116666667,4.114722222,0.151230422
2583,714.1752,697,3.872222222,3.869722222,0.146672059
2584,714.4517,688,3.822222222,3.820555556,0.14572165
2585,714.7282,736,4.088888889,4.085972222,0.150719788
2586,715.0047,704,3.911111111,3.908888889,0.147406593
2587,715.2812,746,4.144444444,4.141666667,0.151740163
2588,715.5577,763,4.238888889,4.237222222,0.153458836
2589,715.8342,680,3.777777778,3.775833333,0.144872097
2590,716.1107,733,4.072222222,4.069444444,0.150412242
2591,716.3872,713,3.961111111,3.958611111,0.148345947
2592,716.6637,769,4.272222222,4.270833333,0.1540609
2593,716.9402,725,4.027777778,4.025555556,0.149588943
2594,717.2167,706,3.922222222,3.920138889,0.147615761
2595,717.4932,677,3.761111111,3.759861111,0.144551843
2596,717.7697,760,4.222222222,4.220416667,0.153156916
2597,718.0462,744,4.133333333,4.130555556,0.151536625
2598,718.3227,765,4.25,4.248611111,0.153659702
2599,718.5992,699,3.883333333,3.881527778,0.14688201
2600,718.8757,720,4,3.997916667,0.149072169
2601,719.1522,732,4.066666667,4.064861111,0.150309159
2602,719.4287,711,3.95,3.947361111,0.148137811
2603,719.7052,751,4.172222222,4.16875,0.152248135
2604,719.9817,754,4.188888889,4.187222222,0.152551094
2605,720.2582,725,4.027777778,4.026111111,0.149588685
2606,720.5347,739,4.105555556,4.102916667,0.151026516
2607,720.8112,711,3.95,3.947916667,0.14813755
2608,721.0877,726,4.033333333,4.031527778,0.149691877
2609,721.3642,748,4.155555556,4.153055556,0.151943302
2610,721.6407,724,4.022222222,4.019444444,0.149486002
2611,721.9172,775,4.305555556,4.303472222,0.154661057
2612,722.1937,773,4.294444444,4.292361111,0.154461367
2613,722.4702,752,4.177777778,4.175833333,0.152348766
2614,722.7467,719,3.994444444,3.990833333,0.148969324
2615,723.0232,716,3.977777778,3.975138889,0.148657768
2616,723.2997,751,4.172222222,4.169861111,0.152247628
2617,723.5762,696,3.866666667,3.864722222,0.146566543
2618,723.8527,705,3.916666667,3.914722222,0.147511116
2619,724.1292,716,3.977777778,3.975972222,0.148657379
2620,724.4057,714,3.966666667,3.965277778,0.148449419
2621,724.6822,718,3.988888889,3.986805556,0.148864983
2622,724.9587,688,3.822222222,3.819722222,0.145722047
2623,725.2352,714,3.966666667,3.965,0.148449549
2624,725.5117,740,4.111111111,4.107638889,0.151129046
2625,725.7882,719,3.994444444,3.9925,0.148968547
2626,726.0647,696,3.866666667,3.863888889,0.146566938
2627,726.3412,753,4.183333333,4.180138889,0.152450597
2628,726.6177,781,4.338888889,4.335416667,0.155259204
2629,726.8942,683,3.794444444,3.792222222,0.145191444
2630,727.1707,716,3.977777778,3.975138889,0.148657768
2631,727.4472,738,4.1,4.097222222,0.150924364
2632,727.7237,711,3.95,3.947777778,0.148137615
2633,728.0002,712,3.955555556,3.952361111,0.148242208
2634,728.2767,745,4.138888889,4.136388889,0.151638301
2635,728.5532,733,4.072222222,4.069861111,0.15041205
2636,728.8297,738,4.1,4.098194444,0.150923916
2637,729.1062,705,3.916666667,3.914583333,0.147511181
2638,729.3827,694,3.855555556,3.85375,0.146355744
2639,729.6592,735,4.083333333,4.08125,0.15061698
2640,729.9357,718,3.988888889,3.987083333,0.148864853
2641,730.2122,728,4.044444444,4.042361111,0.149898049
2642,730.4887,741,4.116666667,4.114305556,0.151230613
2643,730.7652,716,3.977777778,3.976111111,0.148657314
2644,731.0417,748,4.155555556,4.153194444,0.151943238
2645,731.3182,730,4.055555556,4.054027778,0.150103552
2646,731.5947,736,4.088888889,4.0875,0.150719084
2647,731.8712,767,4.261111111,4.258611111,0.153860933
2648,732.1477,758,4.211111111,4.207777778,0.152955957
2649,732.4242,655,3.638888889,3.6375,0.142183833
2650,732.7007,764,4.244444444,4.2425,0.15355949
2651,732.9772,681,3.783333333,3.780138889,0.144979178
2652,733.2537,731,4.061111111,4.058888889,0.150206648
2653,733.5302,729,4.05,4.047916667,0.150000965
2654,733.8067,695,3.861111111,3.858888889,0.146461346
2655,734.0832,745,4.138888889,4.136944444,0.151638047
2656,734.3597,689,3.827777778,3.825,0.145828042
2657,734.6362,744,4.133333333,4.133055556,0.151535479
2658,734.9127,731,4.061111111,4.059166667,0.150206519
2659,735.1892,744,4.133333333,4.13125,0.151536307
2660,735.4657,715,3.972222222,3.969722222,0.148553857
2661,735.7422,722,4.011111111,4.009583333,0.149278809
2662,736.0187,745,4.138888889,4.136388889,0.151638301
2663,736.2952,754,4.188888889,4.186666667,0.152551347
2664,736.5717,749,4.161111111,4.159583333,0.152044389
2665,736.8482,763,4.238888889,4.237361111,0.153458773
2666,737.1247,727,4.038888889,4.037083333,0.149794934
2667,737.4012,743,4.127777778,4.126527778,0.151434053
2668,737.6777,741,4.116666667,4.114305556,0.151230613
2669,737.9542,738,4.1,4.098055556,0.15092398
2670,738.2307,757,4.205555556,4.20375,0.152854337
2671,738.5072,755,4.194444444,4.1925,0.152652348
2672,738.7837,745,4.138888889,4.136666667,0.151638174
2673,739.0602,743,4.127777778,4.125277778,0.151434626
2674,739.3367,706,3.922222222,3.920555556,0.147615565
2675,739.6132,712,3.955555556,3.954027778,0.148241428
2676,739.8897,728,4.044444444,4.043194444,0.149897663
2677,740.1662,714,3.966666667,3.96375,0.148450133
2678,740.4427,778,4.322222222,4.320833333,0.154959797
2679,740.7192,770,4.277777778,4.275,0.154161662
2680,740.9957,745,4.138888889,4.137361111,0.151637856
2681,741.2722,751,4.172222222,4.170277778,0.152247438
2682,741.5487,742,4.122222222,4.119027778,0.151333004
2683,741.8252,743,4.127777778,4.125416667,0.151434562
2684,742.1017,759,4.216666667,4.215277778,0.153055934
2685,742.3782,723,4.016666667,4.014722222,0.149382345
2686,742.6547,742,4.122222222,4.120277778,0.151332431
2687,742.9312,758,4.211111111,4.209027778,0.152955389
2688,743.2077,747,4.15,4.148333333,0.151841322
2689,743.4842,774,4.3,4.298055556,0.154561182
2690,743.7607,721,4.005555556,4.003194444,0.149175783
2691,744.0372,721,4.005555556,4.003055556,0.149175848
2692,744.3137,693,3.85,3.848333333,0.146250198
2693,744.5902,739,4.105555556,4.103194444,0.151026388
2694,744.8667,782,4.344444444,4.342083333,0.155358072
2695,745.1432,756,4.2,4.197916667,0.15275347
2696,745.4197,733,4.072222222,4.069722222,0.150412114
2697,745.6962,744,4.133333333,4.1325,0.151535734
2698,745.9727,749,4.161111111,4.158333333,0.15204496
2699,746.2492,731,4.061111111,4.059722222,0.150206263
2700,746.5257,731,4.061111111,4.059444444,0.150206391
2701,746.8022,769,4.272222222,4.270972222,0.154060837
2702,747.0787,732,4.066666667,4.064861111,0.150309159
2703,747.3552,724,4.022222222,4.019861111,0.149485809
2704,747.6317,774,4.3,4.298194444,0.154561119
2705,747.9082,706,3.922222222,3.919027778,0.147616283
2706,748.1847,756,4.2,4.198194444,0.152753344
2707,748.4612,747,4.15,4.147638889,0.15184164
2708,748.7377,731,4.061111111,4.058888889,0.150206648
2709,749.0142,690,3.833333333,3.831805556,0.145933233
2710,749.2907,746,4.144444444,4.143055556,0.151739528
2711,749.5672,726,4.033333333,4.031666667,0.149691813
2712,749.8437,791,4.394444444,4.3925,0.156249321
2713,750.1202,726,4.033333333,4.03125,0.149692006
2714,750.3967,727,4.038888889,4.037222222,0.14979487
2715,750.6732,769,4.272222222,4.270694444,0.154060962
2716,750.9497,710,3.944444444,3.942222222,0.148033405
2717,751.2262,720,4,3.998472222,0.14907191
2718,751.5027,739,4.105555556,4.10375,0.151026133
2719,751.7792,683,3.794444444,3.793055556,0.145191046
2720,752.0557,753,4.183333333,4.181111111,0.152450154
2721,752.3322,740,4.111111111,4.108472222,0.151128663
2722,752.6087,707,3.927777778,3.924861111,0.147720658
2723,752.8852,776,4.311111111,4.309583333,0.154760555
2724,753.1617,708,3.933333333,3.932638889,0.147824045
2725,753.4382,761,4.227777778,4.225694444,0.153257769
2726,753.7147,718,3.988888889,3.9875,0.148864659
2727,753.9912,836,4.644444444,4.640138889,0.160633331
2728,754.2677,764,4.244444444,4.241666667,0.153559867
2729,754.5442,773,4.294444444,4.293055556,0.154461055
2730,754.8207,758,4.211111111,4.208472222,0.152955641
2731,755.0972,710,3.944444444,3.9425,0.148033274
2732,755.3737,740,4.111111111,4.110416667,0.151127769
2733,755.6502,742,4.122222222,4.119861111,0.151332622
2734,755.9267,727,4.038888889,4.036666667,0.149795128
2735,756.2032,740,4.111111111,4.108055556,0.151128854
2736,756.4797,718,3.988888889,3.985555556,0.148865566
2737,756.7562,763,4.238888889,4.23625,0.153459275
2738,757.0327,783,4.35,4.348472222,0.155457
2739,757.3092,737,4.094444444,4.093055556,0.150821439
2740,757.5857,736,4.088888889,4.087222222,0.150719212
2741,757.8622,706,3.922222222,3.920138889,0.147615761
2742,758.1387,765,4.25,4.248194444,0.15365989
2743,758.4152,771,4.283333333,4.281527778,0.154261295
2744,758.6917,790,4.388888889,4.386388889,0.156150771
2745,758.9682,726,4.033333333,4.03125,0.149692006
2746,759.2447,765,4.25,4.248611111,0.153659702
2747,759.5212,705,3.916666667,3.915416667,0.147510789
2748,759.7977,746,4.144444444,4.141944444,0.151740036
2749,760.0742,823,4.572222222,4.570416667,0.159378434
2750,760.3507,742,4.122222222,4.119444444,0.151332813
2751,760.6272,762,4.233333333,4.231388889,0.153358367
2752,760.9037,780,4.333333333,4.330277778,0.15515959
2753,761.1802,726,4.033333333,4.032083333,0.14969162
2754,761.4567,750,4.166666667,4.164305556,0.152146233
2755,761.7332,724,4.022222222,4.019305556,0.149486067
2756,762.0097,737,4.094444444,4.092083333,0.150821887
2757,762.2862,752,4.177777778,4.175833333,0.152348766
2758,762.5627,771,4.283333333,4.28125,0.15426142
2759,762.8392,763,4.238888889,4.23625,0.153459275
2760,763.1157,723,4.016666667,4.015138889,0.149382151
2761,763.3922,803,4.461111111,4.458333333,0.157430418
2762,763.6687,783,4.35,4.348472222,0.155457
2763,763.9452,755,4.194444444,4.193055556,0.152652095
2764,764.2217,776,4.311111111,4.308888889,0.154760867
2765,764.4982,792,4.4,4.397222222,0.156348426
2766,764.7747,727,4.038888889,4.036805556,0.149795063
2767,765.0512,776,4.311111111,4.309166667,0.154760742
2768,765.3277,725,4.027777778,4.025416667,0.149589007
2769,765.6042,783,4.35,4.346666667,0.155457807
2770,765.8807,782,4.344444444,4.341944444,0.155358134
2771,766.1572,842,4.677777778,4.675138889,0.161208005
2772,766.4337,733,4.072222222,4.070277778,0.150411857
2773,766.7102,791,4.394444444,4.392083333,0.156249506
2774,766.9867,779,4.327777778,4.324166667,0.155060348
2775,767.2632,749,4.161111111,4.158611111,0.152044833
2776,767.5397,787,4.372222222,4.369861111,0.155853942
2777,767.8162,796,4.422222222,4.42125,0.156741942
2778,768.0927,810,4.5,4.496944444,0.158115225
2779,768.3692,799,4.438888889,4.436527778,0.157037644
2780,768.6457,751,4.172222222,4.169444444,0.152247818
2781,768.9222,813,4.516666667,4.513611111,0.158407755
2782,769.1987,740,4.111111111,4.109722222,0.151128088
2783,769.4752,741,4.116666667,4.114305556,0.151230613
2784,769.7517,762,4.233333333,4.231111111,0.153358492
2785,770.0282,774,4.3,4.298055556,0.154561182
2786,770.3047,780,4.333333333,4.33125,0.155159155
2787,770.5812,733,4.072222222,4.070416667,0.150411793
2788,770.8577,843,4.683333333,4.681527778,0.161303346
2789,771.1342,779,4.327777778,4.325277778,0.15505985
2790,771.4107,755,4.194444444,4.192638889,0.152652284
2791,771.6872,727,4.038888889,4.0375,0.149794741
2792,771.9637,797,4.427777778,4.425972222,0.156840735
2793,772.2402,794,4.411111111,4.409722222,0.156545092
2794,772.5167,768,4.266666667,4.265,0.153960824
2795,772.7932,774,4.3,4.298194444,0.154561119
2796,773.0697,783,4.35,4.348333333,0.155457062
