Channel,Energy (keV),CTS,Net CR,Error
7360,2035.0157,1,0.000138889,0.000310565
7361,2035.2922,2,0.000416667,0.000416667
7362,2035.5687,2,0.000555556,0.000392837
7363,2035.8452,3,0.000694444,0.000500771
7364,2036.1217,1,0.000138889,0.000310565
7365,2036.3982,3,0.000694444,0.000500771
7366,2036.6747,1,0.000277778,0.000277778
7367,2036.9512,3,0.000694444,0.000500771
7368,2037.2277,6,0.00125,0.000721688
7369,2037.5042,1,0.000277778,0.000277778
7370,2037.7807,4,0.000972222,0.000572654
7371,2038.0572,2,0.000555556,0.000392837
7372,2038.3337,3,0.000277778,0.000555556
7373,2038.6102,4,0.000972222,0.000572654
7374,2038.8867,4,0.000833333,0.000589256
7375,2039.1632,2,0.000555556,0.000392837
7376,2039.4397,2,0.000555556,0.000392837
7377,2039.7162,0,0,0
7378,2039.9927,4,0.001111111,0.000555556
7379,2040.2692,0,-0.000277778,0.000196419
7380,2040.5457,2,0.000138889,0.000460642
7381,2040.8222,2,0.000555556,0.000392837
7382,2041.0987,2,0.000416667,0.000416667
7383,2041.3752,3,0.000694444,0.000500771
7384,2041.6517,1,0.000138889,0.000310565
7385,2041.9282,2,0.000416667,0.000416667
7386,2042.2047,3,0.000555556,0.000519675
7387,2042.4812,4,0.000694444,0.000605403
7388,2042.7577,6,0.001527778,0.000694444
7389,2043.0342,2,0.000555556,0.000392837
7390,2043.3107,2,0.000555556,0.000392837
7391,2043.5872,4,0.000972222,0.000572654
7392,2043.8637,5,0.000972222,0.000666088
7393,2044.1402,3,0.000694444,0.000500771
7394,2044.4167,1,0.000277778,0.000277778
7395,2044.6932,3,0.000833333,0.000481125
7396,2044.9697,2,0.000277778,0.000439205
7397,2045.2462,2,0.000555556,0.000392837
7398,2045.5227,3,0.000694444,0.000500771
7399,2045.7992,2,0.000555556,0.000392837
7400,2046.0757,0,-0.000138889,0.000138889
7401,2046.3522,3,0.000833333,0.000481125
7402,2046.6287,6,0.001527778,0.000694444
7403,2046.9052,2,0.000555556,0.000392837
7404,2047.1817,2,0.000416667,0.000416667
7405,2047.4582,0,-0.000138889,0.000138889
7406,2047.7347,2,0.000416667,0.000416667
7407,2048.0112,0,-0.000277778,0.000196419
7408,2048.2877,5,0.001388889,0.00062113
7409,2048.5642,2,0.000416667,0.000416667
7410,2048.8407,2,0.000277778,0.000439205
7411,2049.1172,4,0.000833333,0.000589256
7412,2049.3937,6,0.001388889,0.000708197
7413,2049.6702,1,0.000138889,0.000310565
7414,2049.9467,3,0.000694444,0.000500771
7415,2050.2232,3,0.000833333,0.000481125
7416,2050.4997,3,0.000833333,0.000481125
7417,2050.7762,0,0,0
7418,2051.0527,3,0.000833333,0.000481125
7419,2051.3292,5,0.00125,0.000636469
7420,2051.6057,6,0.001388889,0.000708197
7421,2051.8822,1,-0.000277778,0.000392837
7422,2052.1587,2,0.000138889,0.000460642
7423,2052.4352,3,0.000694444,0.000500771
7424,2052.7117,2,0.000416667,0.000416667
7425,2052.9882,3,0.000555556,0.000519675
7426,2053.2647,3,0.000833333,0.000481125
7427,2053.5412,2,0.000555556,0.000392837
7428,2053.8177,1,0.000277778,0.000277778
7429,2054.0942,0,-0.000138889,0.000138889
7430,2054.3707,4,0.001111111,0.000555556
7431,2054.6472,4,0.000972222,0.000572654
7432,2054.9237,2,0.000277778,0.000439205
7433,2055.2002,2,0.000555556,0.000392837
7434,2055.4767,4,0.001111111,0.000555556
7435,2055.7532,3,0.000694444,0.000500771
7436,2056.0297,1,0.000277778,0.000277778
7437,2056.3062,1,0.000138889,0.000310565
7438,2056.5827,4,0.000972222,0.000572654
7439,2056.8592,3,0.000833333,0.000481125
7440,2057.1357,0,-0.000277778,0.000196419
7441,2057.4122,7,0.001666667,0.000760726
7442,2057.6887,1,0.000138889,0.000310565
7443,2057.9652,2,0.000416667,0.000416667
7444,2058.2417,4,0.000972222,0.000572654
7445,2058.5182,4,0.001111111,0.000555556
7446,2058.7947,3,0.000833333,0.000481125
7447,2059.0712,0,-0.000138889,0.000138889
7448,2059.3477,2,0.000555556,0.000392837
7449,2059.6242,3,0.000833333,0.000481125
7450,2059.9007,1,0.000138889,0.000310565
7451,2060.1772,2,0.000555556,0.000392837
7452,2060.4537,4,0.001111111,0.000555556
7453,2060.7302,3,0.000694444,0.000500771
7454,2061.0067,2,0.000416667,0.000416667
7455,2061.2832,4,0.000694444,0.000605403
7456,2061.5597,3,0.000416667,0.000537914
7457,2061.8362,3,0.000555556,0.000519675
7458,2062.1127,2,0.000416667,0.000416667
7459,2062.3892,1,0.000138889,0.000310565
7460,2062.6657,3,0.000416667,0.000537914
7461,2062.9422,0,-0.000138889,0.000138889
7462,2063.2187,2,0.000555556,0.000392837
7463,2063.4952,2,0.000416667,0.000416667
7464,2063.7717,4,0.000972222,0.000572654
7465,2064.0482,5,0.00125,0.000636469
7466,2064.3247,1,0.000138889,0.000310565
7467,2064.6012,2,0.000416667,0.000416667
7468,2064.8777,1,0.000138889,0.000310565
7469,2065.1542,3,0.000694444,0.000500771
7470,2065.4307,1,0.000277778,0.000277778
7471,2065.7072,3,0.000694444,0.000500771
7472,2065.9837,6,0.001666667,0.000680414
