Channel,Energy (keV),CTS,Net CR,
1,0.2522,0,0,0
2,0.5287,0,0,0
3,0.8052,0,0,0
4,1.0817,0,0,0
5,1.3582,0,0,0
6,1.6347,0,0,0
7,1.9112,0,0,0
8,2.1877,0,0,0
9,2.4642,0,0,0
10,2.7407,0,0,0
11,3.0172,0,0,0
12,3.2937,0,0,0
13,3.5702,0,0,0
14,3.8467,0,0,0
15,4.1232,0,0,0
16,4.3997,0,0,0
17,4.6762,0,0,0
18,4.9527,0,0,0
19,5.2292,0,0,0
20,5.5057,0,0,0
21,5.7822,0,0,0
22,6.0587,0,0,0
23,6.3352,0,0,0
24,6.6117,0,0,0
25,6.8882,0,0,0
26,7.1647,0,0,0
27,7.4412,0,0,0
28,7.7177,0,0,0
29,7.9942,0,0,0
30,8.2707,0,0,0
31,8.5472,0,0,0
32,8.8237,0,0,0
33,9.1002,0,0,0
34,9.3767,0,0,0
35,9.6532,0,0,0
36,9.9297,3,0.005,0.002886759
37,10.2062,33,0.055,0.009574318
38,10.4827,46,0.076666667,0.011303929
39,10.7592,34,0.056666667,0.009718295
40,11.0357,29,0.048333333,0.008975323
41,11.3122,26,0.043333333,0.008498414
42,11.5887,29,0.048333333,0.008975321
43,11.8652,38,0.063333333,0.010274063
44,12.1417,32,0.053333333,0.009428134
45,12.4182,26,0.043333333,0.008498411
46,12.6947,29,0.048333333,0.00897532
47,12.9712,47,0.078333333,0.011426122
48,13.2477,26,0.043333333,0.008498413
49,13.5242,33,0.055,0.009574311
50,13.8007,25,0.041666667,0.008333382
51,14.0772,27,0.045,0.008660299
52,14.3537,29,0.048333333,0.008975319
53,14.6302,23,0.038333333,0.007993099
54,14.9067,24,0.04,0.008165013
55,15.1832,26,0.043333333,0.008498416
56,15.4597,34,0.056666667,0.009718293
57,15.7362,25,0.041666667,0.008333379
58,16.0127,39,0.065,0.01040837
59,16.2892,45,0.075,0.011180376
60,16.5657,39,0.065,0.010408373
61,16.8422,38,0.063333333,0.010274064
62,17.1187,21,0.035,0.007637686
63,17.3952,35,0.058333333,0.009860176
64,17.6717,24,0.04,0.008165019
65,17.9482,35,0.058333333,0.009860177
66,18.2247,44,0.073333333,0.01105546
67,18.5012,37,0.061666667,0.010137991
68,18.7777,29,0.048333333,0.008975334
69,19.0542,36,0.06,0.01000005
70,19.3307,23,0.038333333,0.007993111
71,19.6072,37,0.061666667,0.010137988
72,19.8837,32,0.053333333,0.00942814
73,20.1602,23,0.038333333,0.007993096
74,20.4367,20,0.033333333,0.00745361
75,20.7132,24,0.04,0.008165009
76,20.9897,21,0.035,0.007637668
77,21.2662,28,0.046666667,0.00881921
78,21.5427,28,0.046666667,0.008819215
79,21.8192,17,0.028333333,0.006871896
80,22.0957,39,0.065,0.010408374
81,22.3722,35,0.058333333,0.009860178
82,22.6487,32,0.053333333,0.009428139
83,22.9252,28,0.046666667,0.008819222
84,23.2017,26,0.043333333,0.008498407
85,23.4782,22,0.036666667,0.007817394
86,23.7547,15,0.025,0.006455008
87,24.0312,16,0.026666667,0.006666695
88,24.3077,20,0.033333333,0.007453589
89,24.5842,21,0.035,0.007637656
90,24.8607,15,0.025,0.006454998
91,25.1372,25,0.041666667,0.008333356
92,25.4137,16,0.026666667,0.006666696
93,25.6902,18,0.03,0.007071097
94,25.9667,17,0.028333333,0.006871866
95,26.2432,11,0.018333333,0.005527744
96,26.5197,5,0.008333333,0.003726836
97,26.7962,12,0.02,0.005773532
98,27.0727,10,0.016666667,0.005270498
99,27.3492,12,0.02,0.005773533
100,27.6257,17,0.028333333,0.006871872
101,27.9022,7,0.011666667,0.004409627
102,28.1787,6,0.01,0.004082533
103,28.4552,13,0.021666667,0.006009281
104,28.7317,9,0.015,0.005000039
105,29.0082,9,0.015,0.00500004
106,29.2847,17,0.028333333,0.006871869
107,29.5612,17,0.028333333,0.006871869
108,29.8377,13,0.021666667,0.006009278
109,30.1142,8,0.013333333,0.004714079
110,30.3907,13,0.021666667,0.006009279
111,30.6672,19,0.031666667,0.007264854
112,30.9437,15,0.025,0.006455001
113,31.2202,14,0.023333333,0.006236125
114,31.4967,20,0.033333333,0.007453582
115,31.7732,12,0.02,0.005773532
116,32.0497,20,0.033333333,0.007453583
117,32.3262,13,0.021666667,0.006009278
118,32.6027,14,0.023333333,0.006236127
119,32.8792,13,0.021666667,0.006009281
120,33.1557,23,0.038333333,0.007993075
121,33.4322,6,0.01,0.004082517
122,33.7087,11,0.018333333,0.005527735
123,33.9852,10,0.016666667,0.005270493
124,34.2617,15,0.025,0.006454999
125,34.5382,12,0.02,0.005773531
126,34.8147,11,0.018333333,0.00552774
127,35.0912,12,0.02,0.005773535
128,35.3677,14,0.023333333,0.006236123
129,35.6442,12,0.02,0.005773531
130,35.9207,14,0.023333333,0.006236127
131,36.1972,9,0.015,0.005000032
132,36.4737,9,0.015,0.005000036
133,36.7502,16,0.026666667,0.006666692
134,37.0267,10,0.016666667,0.00527049
135,37.3032,12,0.02,0.005773531
136,37.5797,14,0.023333333,0.006236118
137,37.8562,11,0.018333333,0.005527735
138,38.1327,11,0.018333333,0.005527738
139,38.4092,14,0.023333333,0.006236121
140,38.6857,3,0.005,0.002886811
141,38.9622,14,0.023333333,0.00623612
142,39.2387,11,0.018333333,0.005527739
143,39.5152,7,0.011666667,0.004409615
144,39.7917,11,0.018333333,0.005527734
145,40.0682,9,0.015,0.005000037
146,40.3447,8,0.013333333,0.004714077
147,40.6212,12,0.02,0.005773526
148,40.8977,13,0.021666667,0.006009275
149,41.1742,10,0.016666667,0.00527049
150,41.4507,11,0.018333333,0.005527731
151,41.7272,9,0.015,0.005000033
152,42.0037,12,0.02,0.005773526
153,42.2802,9,0.015,0.005000028
154,42.5567,16,0.026666667,0.006666687
155,42.8332,11,0.018333333,0.005527729
156,43.1097,17,0.028333333,0.006871864
157,43.3862,10,0.016666667,0.005270494
158,43.6627,15,0.025,0.006454997
159,43.9392,11,0.018333333,0.005527733
160,44.2157,10,0.016666667,0.005270493
161,44.4922,6,0.01,0.004082517
162,44.7687,18,0.03,0.007071086
163,45.0452,9,0.015,0.005000027
164,45.3217,8,0.013333333,0.004714077
165,45.5982,8,0.013333333,0.004714078
166,45.8747,8,0.013333333,0.004714075
167,46.1512,13,0.021666667,0.00600928
168,46.4277,10,0.016666667,0.005270486
169,46.7042,10,0.016666667,0.005270491
170,46.9807,14,0.023333333,0.006236121
171,47.2572,7,0.011666667,0.004409615
172,47.5337,8,0.013333333,0.004714082
173,47.8102,11,0.018333333,0.005527735
174,48.0867,11,0.018333333,0.005527731
175,48.3632,13,0.021666667,0.006009276
176,48.6397,12,0.02,0.005773525
177,48.9162,6,0.01,0.004082521
178,49.1927,14,0.023333333,0.006236116
179,49.4692,23,0.038333333,0.007993072
180,49.7457,20,0.033333333,0.007453581
181,50.0222,20,0.033333333,0.007453577
182,50.2987,28,0.046666667,0.008819191
183,50.5752,34,0.056666667,0.009718266
184,50.8517,32,0.053333333,0.009428105
185,51.1282,19,0.031666667,0.007264852
186,51.4047,45,0.075,0.011180352
187,51.6812,19,0.031666667,0.007264848
188,51.9577,20,0.033333333,0.00745358
189,52.2342,13,0.021666667,0.006009277
190,52.5107,9,0.015,0.005000026
191,52.7872,12,0.02,0.005773526
192,53.0637,11,0.018333333,0.005527728
193,53.3402,11,0.018333333,0.005527734
194,53.6167,15,0.025,0.006454997
195,53.8932,5,0.008333333,0.003726815
196,54.1697,5,0.008333333,0.00372682
197,54.4462,9,0.015,0.005000029
198,54.7227,15,0.025,0.006454994
199,54.9992,6,0.01,0.004082519
200,55.2757,9,0.015,0.005000033
201,55.5522,5,0.008333333,0.003726814
202,55.8287,11,0.018333333,0.005527732
203,56.1052,6,0.01,0.004082519
204,56.3817,12,0.02,0.005773528
205,56.6582,10,0.016666667,0.005270485
206,56.9347,10,0.016666667,0.005270487
207,57.2112,9,0.015,0.005000029
208,57.4877,6,0.01,0.004082512
209,57.7642,11,0.018333333,0.005527734
210,58.0407,10,0.016666667,0.00527049
211,58.3172,17,0.028333333,0.006871865
212,58.5937,11,0.018333333,0.005527732
213,58.8702,5,0.008333333,0.003726818
214,59.1467,10,0.016666667,0.005270484
215,59.4232,15,0.025,0.006454995
216,59.6997,14,0.023333333,0.006236118
217,59.9762,13,0.021666667,0.006009278
218,60.2527,12,0.02,0.005773533
219,60.5292,9,0.015,0.005000024
220,60.8057,7,0.011666667,0.004409624
221,61.0822,10,0.016666667,0.005270487
222,61.3587,10,0.016666667,0.005270492
223,61.6352,13,0.021666667,0.00600928
224,61.9117,15,0.025,0.006454997
225,62.1882,15,0.025,0.006454996
226,62.4647,11,0.018333333,0.005527736
227,62.7412,7,0.011666667,0.004409616
228,63.0177,14,0.023333333,0.006236121
229,63.2942,6,0.01,0.00408252
230,63.5707,15,0.025,0.006454996
231,63.8472,8,0.013333333,0.004714078
232,64.1237,14,0.023333333,0.006236121
233,64.4002,18,0.03,0.007071089
234,64.6767,8,0.013333333,0.00471408
235,64.9532,12,0.02,0.00577353
236,65.2297,15,0.025,0.006455
237,65.5062,5,0.008333333,0.003726822
238,65.7827,12,0.02,0.005773528
239,66.0592,14,0.023333333,0.006236122
240,66.3357,12,0.02,0.005773531
241,66.6122,10,0.016666667,0.005270498
242,66.8887,13,0.021666667,0.006009284
243,67.1652,12,0.02,0.005773531
244,67.4417,9,0.015,0.005000039
245,67.7182,9,0.015,0.005000038
246,67.9947,10,0.016666667,0.005270494
247,68.2712,14,0.023333333,0.006236121
248,68.5477,10,0.016666667,0.005270495
249,68.8242,11,0.018333333,0.005527737
250,69.1007,19,0.031666667,0.007264858
251,69.3772,8,0.013333333,0.004714084
252,69.6537,19,0.031666667,0.007264856
253,69.9302,15,0.025,0.006455
254,70.2067,13,0.021666667,0.006009284
255,70.4832,13,0.021666667,0.006009282
256,70.7597,20,0.033333333,0.007453591
257,71.0362,21,0.035,0.007637653
258,71.3127,27,0.045,0.008660281
259,71.5892,15,0.025,0.006455011
260,71.8657,21,0.035,0.007637657
261,72.1422,19,0.031666667,0.007264868
262,72.4187,15,0.025,0.006455013
263,72.6952,24,0.04,0.008164999
264,72.9717,17,0.028333333,0.006871882
265,73.2482,20,0.033333333,0.007453597
266,73.5247,20,0.033333333,0.007453607
267,73.8012,14,0.023333333,0.006236152
268,74.0777,26,0.043333333,0.008498404
269,74.3542,15,0.025,0.006455025
270,74.6307,22,0.036666667,0.007817407
271,74.9072,25,0.041666667,0.008333373
272,75.1837,25,0.041666667,0.008333364
273,75.4602,21,0.035,0.007637666
274,75.7367,13,0.021666667,0.006009291
275,76.0132,14,0.023333333,0.006236132
276,76.2897,21,0.035,0.007637652
277,76.5662,24,0.04,0.008164992
278,76.8427,26,0.043333333,0.00849839
279,77.1192,19,0.031666667,0.00726486
280,77.3957,21,0.035,0.007637648
281,77.6722,26,0.043333333,0.008498389
282,77.9487,15,0.025,0.006454999
283,78.2252,16,0.026666667,0.006666695
284,78.5017,10,0.016666667,0.005270499
285,78.7782,13,0.021666667,0.006009286
286,79.0547,19,0.031666667,0.007264854
287,79.3312,16,0.026666667,0.006666692
288,79.6077,18,0.03,0.007071092
289,79.8842,11,0.018333333,0.00552775
290,80.1607,17,0.028333333,0.006871867
291,80.4372,10,0.016666667,0.005270497
292,80.7137,16,0.026666667,0.006666697
293,80.9902,16,0.026666667,0.006666698
294,81.2667,11,0.018333333,0.005527743
295,81.5432,9,0.015,0.005000034
296,81.8197,12,0.02,0.005773535
297,82.0962,10,0.016666667,0.005270502
298,82.3727,10,0.016666667,0.005270506
299,82.6492,14,0.023333333,0.006236125
300,82.9257,23,0.038333333,0.007993081
301,83.2022,15,0.025,0.00645501
302,83.4787,14,0.023333333,0.006236136
303,83.7552,18,0.03,0.007071107
304,84.0317,21,0.035,0.007637665
305,84.3082,27,0.045,0.008660292
306,84.5847,22,0.036666667,0.007817399
307,84.8612,19,0.031666667,0.00726487
308,85.1377,20,0.033333333,0.007453601
309,85.4142,13,0.021666667,0.006009293
310,85.6907,19,0.031666667,0.007264866
311,85.9672,24,0.04,0.008164998
312,86.2437,20,0.033333333,0.007453591
313,86.5202,16,0.026666667,0.006666707
314,86.7967,14,0.023333333,0.006236138
315,87.0732,15,0.025,0.006455009
316,87.3497,17,0.028333333,0.006871875
317,87.6262,16,0.026666667,0.006666702
318,87.9027,18,0.03,0.007071102
319,88.1792,18,0.03,0.007071099
320,88.4557,24,0.04,0.008164994
321,88.7322,12,0.02,0.005773541
322,89.0087,7,0.011666667,0.00440964
323,89.2852,4,0.006666667,0.003333396
324,89.5617,15,0.025,0.006455005
325,89.8382,15,0.025,0.006455006
326,90.1147,18,0.03,0.007071101
327,90.3912,9,0.015,0.005000043
328,90.6677,11,0.018333333,0.005527753
329,90.9442,21,0.035,0.00763765
330,91.2207,16,0.026666667,0.006666704
331,91.4972,23,0.038333333,0.007993079
332,91.7737,11,0.018333333,0.005527751
333,92.0502,13,0.021666667,0.006009294
334,92.3267,12,0.02,0.005773542
335,92.6032,17,0.028333333,0.006871874
336,92.8797,12,0.02,0.005773544
337,93.1562,14,0.023333333,0.006236134
338,93.4327,15,0.025,0.006455004
339,93.7092,8,0.013333333,0.004714101
340,93.9857,15,0.025,0.006455006
341,94.2622,17,0.028333333,0.006871874
342,94.5387,22,0.036666667,0.007817384
343,94.8152,20,0.033333333,0.007453591
344,95.0917,14,0.023333333,0.006236133
345,95.3682,19,0.031666667,0.007264862
346,95.6447,17,0.028333333,0.006871874
347,95.9212,26,0.043333333,0.008498389
348,96.1977,26,0.043333333,0.008498393
349,96.4742,33,0.055,0.009574293
350,96.7507,26,0.043333333,0.008498389
351,97.0272,25,0.041666667,0.008333363
352,97.3037,23,0.038333333,0.00799308
353,97.5802,17,0.028333333,0.006871877
354,97.8567,18,0.03,0.007071097
355,98.1332,13,0.021666667,0.006009292
356,98.4097,15,0.025,0.006455004
357,98.6862,11,0.018333333,0.005527747
358,98.9627,20,0.033333333,0.007453588
359,99.2392,12,0.02,0.00577354
360,99.5157,14,0.023333333,0.006236138
361,99.7922,18,0.03,0.007071102
362,100.0687,11,0.018333333,0.005527755
363,100.3452,9,0.015,0.005000048
364,100.6217,12,0.02,0.005773538
365,100.8982,14,0.023333333,0.00623613
366,101.1747,12,0.02,0.005773544
367,101.4512,10,0.016666667,0.005270503
368,101.7277,7,0.011666667,0.00440964
369,102.0042,25,0.041666667,0.008333361
370,102.2807,13,0.021666667,0.006009292
371,102.5572,17,0.028333333,0.006871875
372,102.8337,11,0.018333333,0.005527753
373,103.1102,12,0.02,0.005773539
374,103.3867,14,0.023333333,0.006236136
375,103.6632,16,0.026666667,0.0066667
376,103.9397,15,0.025,0.006455015
377,104.2162,10,0.016666667,0.005270505
378,104.4927,15,0.025,0.006455007
379,104.7692,8,0.013333333,0.00471409
380,105.0457,17,0.028333333,0.006871881
381,105.3222,15,0.025,0.006455012
382,105.5987,16,0.026666667,0.006666703
383,105.8752,11,0.018333333,0.005527751
384,106.1517,16,0.026666667,0.006666705
385,106.4282,11,0.018333333,0.005527747
386,106.7047,27,0.045,0.008660284
387,106.9812,18,0.03,0.007071104
388,107.2577,21,0.035,0.007637656
389,107.5342,17,0.028333333,0.006871879
390,107.8107,17,0.028333333,0.006871878
391,108.0872,13,0.021666667,0.006009297
392,108.3637,11,0.018333333,0.005527754
393,108.6402,11,0.018333333,0.005527752
394,108.9167,16,0.026666667,0.006666704
395,109.1932,13,0.021666667,0.006009292
396,109.4697,18,0.03,0.007071103
397,109.7462,14,0.023333333,0.006236137
398,110.0227,18,0.03,0.007071103
399,110.2992,16,0.026666667,0.006666703
400,110.5757,13,0.021666667,0.006009289
401,110.8522,13,0.021666667,0.006009295
402,111.1287,18,0.03,0.007071105
403,111.4052,22,0.036666667,0.007817391
404,111.6817,11,0.018333333,0.005527752
405,111.9582,9,0.015,0.005000051
406,112.2347,10,0.016666667,0.005270516
407,112.5112,24,0.04,0.008165
408,112.7877,27,0.045,0.008660283
409,113.0642,17,0.028333333,0.006871874
410,113.3407,21,0.035,0.007637658
411,113.6172,18,0.03,0.007071104
412,113.8937,15,0.025,0.00645501
413,114.1702,9,0.015,0.005000048
414,114.4467,9,0.015,0.00500005
415,114.7232,19,0.031666667,0.007264865
416,114.9997,25,0.041666667,0.008333361
417,115.2762,19,0.031666667,0.007264865
418,115.5527,17,0.028333333,0.006871874
419,115.8292,19,0.031666667,0.007264867
420,116.1057,16,0.026666667,0.006666699
421,116.3822,15,0.025,0.00645501
422,116.6587,21,0.035,0.007637661
423,116.9352,15,0.025,0.00645501
424,117.2117,20,0.033333333,0.007453594
425,117.4882,17,0.028333333,0.006871879
426,117.7647,17,0.028333333,0.006871884
427,118.0412,14,0.023333333,0.006236137
428,118.3177,13,0.021666667,0.006009294
429,118.5942,12,0.02,0.005773543
430,118.8707,15,0.025,0.006455016
431,119.1472,26,0.043333333,0.008498395
432,119.4237,18,0.03,0.007071102
433,119.7002,25,0.041666667,0.008333365
434,119.9767,18,0.03,0.007071104
435,120.2532,15,0.025,0.006455009
436,120.5297,13,0.021666667,0.006009293
437,120.8062,17,0.028333333,0.006871884
438,121.0827,22,0.036666667,0.007817391
439,121.3592,16,0.026666667,0.006666703
440,121.6357,19,0.031666667,0.007264867
441,121.9122,26,0.043333333,0.008498394
442,122.1887,23,0.038333333,0.007993081
443,122.4652,15,0.025,0.006455014
444,122.7417,17,0.028333333,0.006871887
445,123.0182,17,0.028333333,0.00687188
446,123.2947,19,0.031666667,0.007264867
447,123.5712,14,0.023333333,0.006236135
448,123.8477,13,0.021666667,0.006009295
449,124.1242,19,0.031666667,0.007264871
450,124.4007,16,0.026666667,0.006666707
451,124.6772,16,0.026666667,0.006666707
452,124.9537,22,0.036666667,0.007817397
453,125.2302,16,0.026666667,0.006666705
454,125.5067,13,0.021666667,0.006009288
455,125.7832,15,0.025,0.006455011
456,126.0597,18,0.03,0.007071105
457,126.3362,17,0.028333333,0.006871879
458,126.6127,15,0.025,0.00645501
459,126.8892,15,0.025,0.006455008
460,127.1657,15,0.025,0.006455007
461,127.4422,18,0.03,0.007071106
462,127.7187,18,0.03,0.007071103
463,127.9952,14,0.023333333,0.00623613
464,128.2717,23,0.038333333,0.007993081
465,128.5482,19,0.031666667,0.007264862
466,128.8247,16,0.026666667,0.006666705
467,129.1012,16,0.026666667,0.0066667
468,129.3777,15,0.025,0.006455011
469,129.6542,15,0.025,0.006455016
470,129.9307,18,0.03,0.007071101
471,130.2072,20,0.033333333,0.007453595
472,130.4837,17,0.028333333,0.006871879
473,130.7602,15,0.025,0.006455011
474,131.0367,12,0.02,0.005773546
475,131.3132,13,0.021666667,0.006009293
476,131.5897,12,0.02,0.005773544
477,131.8662,19,0.031666667,0.007264862
478,132.1427,11,0.018333333,0.005527753
479,132.4192,22,0.036666667,0.007817386
480,132.6957,20,0.033333333,0.007453594
481,132.9722,23,0.038333333,0.007993083
482,133.2487,14,0.023333333,0.006236134
483,133.5252,19,0.031666667,0.007264867
484,133.8017,16,0.026666667,0.006666703
485,134.0782,27,0.045,0.008660282
486,134.3547,24,0.04,0.008164997
487,134.6312,20,0.033333333,0.007453592
488,134.9077,12,0.02,0.005773546
489,135.1842,20,0.033333333,0.00745359
490,135.4607,10,0.016666667,0.00527051
491,135.7372,18,0.03,0.007071102
492,136.0137,17,0.028333333,0.006871876
493,136.2902,14,0.023333333,0.006236135
494,136.5667,17,0.028333333,0.006871877
495,136.8432,15,0.025,0.006455011
496,137.1197,14,0.023333333,0.006236134
497,137.3962,14,0.023333333,0.006236136
498,137.6727,18,0.03,0.007071099
499,137.9492,21,0.035,0.007637661
500,138.2257,21,0.035,0.007637658
501,138.5022,18,0.03,0.007071106
502,138.7787,13,0.021666667,0.006009295
503,139.0552,29,0.048333333,0.008975301
504,139.3317,16,0.026666667,0.006666708
505,139.6082,10,0.016666667,0.005270511
506,139.8847,14,0.023333333,0.006236135
507,140.1612,21,0.035,0.007637657
508,140.4377,14,0.023333333,0.006236138
509,140.7142,25,0.041666667,0.008333361
510,140.9907,12,0.02,0.005773548
511,141.2672,20,0.033333333,0.007453591
512,141.5437,9,0.015,0.005000049
513,141.8202,16,0.026666667,0.006666706
514,142.0967,19,0.031666667,0.007264862
515,142.3732,14,0.023333333,0.006236132
516,142.6497,8,0.013333333,0.004714097
517,142.9262,8,0.013333333,0.004714099
518,143.2027,16,0.026666667,0.006666704
519,143.4792,13,0.021666667,0.006009293
520,143.7557,16,0.026666667,0.006666703
521,144.0322,20,0.033333333,0.007453587
522,144.3087,17,0.028333333,0.006871877
523,144.5852,23,0.038333333,0.007993081
524,144.8617,21,0.035,0.007637658
525,145.1382,8,0.013333333,0.004714095
526,145.4147,16,0.026666667,0.006666702
527,145.6912,15,0.025,0.00645501
528,145.9677,15,0.025,0.006455002
529,146.2442,11,0.018333333,0.005527754
530,146.5207,16,0.026666667,0.006666701
531,146.7972,16,0.026666667,0.006666705
532,147.0737,14,0.023333333,0.006236132
533,147.3502,21,0.035,0.007637658
534,147.6267,18,0.03,0.007071101
535,147.9032,15,0.025,0.006455007
536,148.1797,15,0.025,0.006455005
537,148.4562,13,0.021666667,0.006009294
538,148.7327,14,0.023333333,0.006236134
539,149.0092,10,0.016666667,0.005270504
540,149.2857,16,0.026666667,0.006666701
541,149.5622,13,0.021666667,0.006009292
542,149.8387,13,0.021666667,0.006009289
543,150.1152,20,0.033333333,0.007453593
544,150.3917,15,0.025,0.006455003
545,150.6682,13,0.021666667,0.006009291
546,150.9447,16,0.026666667,0.0066667
547,151.2212,15,0.025,0.006455008
548,151.4977,17,0.028333333,0.006871879
549,151.7742,16,0.026666667,0.0066667
550,152.0507,10,0.016666667,0.0052705
551,152.3272,13,0.021666667,0.00600929
552,152.6037,10,0.016666667,0.005270506
553,152.8802,12,0.02,0.00577354
554,153.1567,13,0.021666667,0.006009294
555,153.4332,12,0.02,0.005773547
556,153.7097,18,0.03,0.007071099
557,153.9862,11,0.018333333,0.005527744
558,154.2627,14,0.023333333,0.006236129
559,154.5392,16,0.026666667,0.006666701
560,154.8157,7,0.011666667,0.004409641
561,155.0922,11,0.018333333,0.005527745
562,155.3687,15,0.025,0.006455004
563,155.6452,13,0.021666667,0.006009291
564,155.9217,13,0.021666667,0.006009284
565,156.1982,12,0.02,0.005773538
566,156.4747,13,0.021666667,0.00600929
567,156.7512,12,0.02,0.005773542
568,157.0277,17,0.028333333,0.006871871
569,157.3042,17,0.028333333,0.006871875
570,157.5807,11,0.018333333,0.005527747
571,157.8572,14,0.023333333,0.006236128
572,158.1337,14,0.023333333,0.006236127
573,158.4102,22,0.036666667,0.007817387
574,158.6867,7,0.011666667,0.004409637
575,158.9632,7,0.011666667,0.004409637
576,159.2397,16,0.026666667,0.006666701
577,159.5162,13,0.021666667,0.006009285
578,159.7927,10,0.016666667,0.005270506
579,160.0692,10,0.016666667,0.005270503
580,160.3457,17,0.028333333,0.006871872
581,160.6222,13,0.021666667,0.006009287
582,160.8987,18,0.03,0.007071099
583,161.1752,11,0.018333333,0.005527743
584,161.4517,13,0.021666667,0.006009284
585,161.7282,15,0.025,0.006455009
586,162.0047,14,0.023333333,0.00623613
587,162.2812,21,0.035,0.007637657
588,162.5577,13,0.021666667,0.006009291
589,162.8342,17,0.028333333,0.006871871
590,163.1107,21,0.035,0.007637654
591,163.3872,20,0.033333333,0.007453592
592,163.6637,10,0.016666667,0.005270501
593,163.9402,9,0.015,0.005000045
594,164.2167,20,0.033333333,0.00745359
595,164.4932,14,0.023333333,0.006236129
596,164.7697,7,0.011666667,0.004409632
597,165.0462,15,0.025,0.006455003
598,165.3227,13,0.021666667,0.006009288
599,165.5992,11,0.018333333,0.005527747
600,165.8757,11,0.018333333,0.005527751
601,166.1522,14,0.023333333,0.00623613
602,166.4287,10,0.016666667,0.005270498
603,166.7052,20,0.033333333,0.007453584
604,166.9817,20,0.033333333,0.007453589
605,167.2582,12,0.02,0.00577354
606,167.5347,18,0.03,0.007071098
607,167.8112,8,0.013333333,0.004714086
608,168.0877,19,0.031666667,0.007264861
609,168.3642,13,0.021666667,0.006009288
610,168.6407,12,0.02,0.005773544
611,168.9172,15,0.025,0.006455004
612,169.1937,10,0.016666667,0.005270501
613,169.4702,16,0.026666667,0.006666696
614,169.7467,14,0.023333333,0.006236132
615,170.0232,16,0.026666667,0.006666696
616,170.2997,17,0.028333333,0.006871871
617,170.5762,14,0.023333333,0.006236129
618,170.8527,16,0.026666667,0.006666697
619,171.1292,15,0.025,0.006455007
620,171.4057,15,0.025,0.006455005
621,171.6822,12,0.02,0.005773532
622,171.9587,14,0.023333333,0.00623613
623,172.2352,18,0.03,0.007071097
624,172.5117,6,0.01,0.004082527
625,172.7882,9,0.015,0.005000036
626,173.0647,15,0.025,0.006455
627,173.3412,13,0.021666667,0.006009288
628,173.6177,11,0.018333333,0.005527743
629,173.8942,14,0.023333333,0.006236122
630,174.1707,10,0.016666667,0.005270505
631,174.4472,10,0.016666667,0.005270508
632,174.7237,17,0.028333333,0.006871873
633,175.0002,13,0.021666667,0.006009288
634,175.2767,8,0.013333333,0.004714086
635,175.5532,11,0.018333333,0.005527744
636,175.8297,13,0.021666667,0.006009284
637,176.1062,16,0.026666667,0.006666697
638,176.3827,14,0.023333333,0.006236126
639,176.6592,12,0.02,0.005773534
640,176.9357,12,0.02,0.005773534
641,177.2122,13,0.021666667,0.006009286
642,177.4887,16,0.026666667,0.006666692
643,177.7652,11,0.018333333,0.005527745
644,178.0417,14,0.023333333,0.006236125
645,178.3182,12,0.02,0.005773535
646,178.5947,17,0.028333333,0.00687187
647,178.8712,20,0.033333333,0.007453586
648,179.1477,18,0.03,0.007071092
649,179.4242,16,0.026666667,0.0066667
650,179.7007,6,0.01,0.004082524
651,179.9772,13,0.021666667,0.006009287
652,180.2537,12,0.02,0.005773535
653,180.5302,16,0.026666667,0.006666698
654,180.8067,9,0.015,0.005000037
655,181.0832,10,0.016666667,0.005270503
656,181.3597,13,0.021666667,0.006009282
657,181.6362,13,0.021666667,0.006009289
658,181.9127,14,0.023333333,0.006236127
659,182.1892,11,0.018333333,0.005527741
660,182.4657,10,0.016666667,0.005270497
661,182.7422,7,0.011666667,0.00440963
662,183.0187,15,0.025,0.006454998
663,183.2952,13,0.021666667,0.006009285
664,183.5717,17,0.028333333,0.006871867
665,183.8482,10,0.016666667,0.005270497
666,184.1247,8,0.013333333,0.004714095
667,184.4012,18,0.03,0.007071094
668,184.6777,12,0.02,0.005773531
669,184.9542,14,0.023333333,0.006236127
670,185.2307,11,0.018333333,0.00552775
671,185.5072,15,0.025,0.006455
672,185.7837,12,0.02,0.005773533
673,186.0602,19,0.031666667,0.007264864
674,186.3367,10,0.016666667,0.005270502
675,186.6132,11,0.018333333,0.005527746
676,186.8897,12,0.02,0.005773531
677,187.1662,12,0.02,0.005773538
678,187.4427,7,0.011666667,0.004409621
679,187.7192,8,0.013333333,0.004714085
680,187.9957,13,0.021666667,0.006009283
681,188.2722,11,0.018333333,0.005527739
682,188.5487,10,0.016666667,0.005270497
683,188.8252,13,0.021666667,0.006009285
684,189.1017,8,0.013333333,0.004714088
685,189.3782,11,0.018333333,0.005527741
686,189.6547,14,0.023333333,0.006236124
687,189.9312,13,0.021666667,0.00600928
688,190.2077,11,0.018333333,0.005527741
689,190.4842,19,0.031666667,0.007264856
690,190.7607,16,0.026666667,0.006666691
691,191.0372,9,0.015,0.005000037
692,191.3137,8,0.013333333,0.004714081
693,191.5902,9,0.015,0.005000036
694,191.8667,17,0.028333333,0.006871868
695,192.1432,19,0.031666667,0.007264859
696,192.4197,10,0.016666667,0.005270497
697,192.6962,14,0.023333333,0.006236124
698,192.9727,17,0.028333333,0.006871866
699,193.2492,10,0.016666667,0.005270494
