Channel,Energy (keV),CTS,Net CR,Error
1,0.2522,0,0,0
2,0.5287,0,0,0
3,0.8052,0,0,0
4,1.0817,0,0,0
5,1.3582,0,0,0
6,1.6347,0,0,0
7,1.9112,0,0,0
8,2.1877,0,0,0
9,2.4642,0,0,0
10,2.7407,0,0,0
11,3.0172,0,0,0
12,3.2937,0,0,0
13,3.5702,0,0,0
14,3.8467,0,0,0
15,4.1232,0,0,0
16,4.3997,0,0,0
17,4.6762,0,0,0
18,4.9527,0,0,0
19,5.2292,0,0,0
20,5.5057,0,0,0
21,5.7822,0,0,0
22,6.0587,0,0,0
23,6.3352,0,0,0
24,6.6117,0,0,0
25,6.8882,0,0,0
26,7.1647,0,0,0
27,7.4412,0,0,0
28,7.7177,0,0,0
29,7.9942,0,0,0
30,8.2707,0,0,0
31,8.5472,0,0,0
32,8.8237,0,0,0
33,9.1002,0,0,0
34,9.3767,0,0,0
35,9.6532,0,0,0
36,9.9297,4,0.004444444,0.00333334
37,10.2062,23,-0.007916667,0.007993108
38,10.4827,18,-0.023888889,0.007071141
39,10.7592,18,-0.012361111,0.007071126
40,11.0357,30,0.005416667,0.009128756
41,11.3122,23,-0.004444444,0.007993104
42,11.5887,25,-0.001666667,0.008333383
43,11.8652,24,-0.002361111,0.008165016
44,12.1417,28,0.004166667,0.008819218
45,12.4182,15,-0.014583333,0.006455031
46,12.6947,30,0.007361111,0.009128754
47,12.9712,19,-0.004583333,0.00726488
48,13.2477,23,-0.002916667,0.007993102
49,13.5242,29,0.008888889,0.008975317
50,13.8007,23,-0.003333333,0.007993103
51,14.0772,30,0.009583333,0.009128752
52,14.3537,35,0.016944444,0.009860173
53,14.6302,22,-0.001944444,0.007817407
54,14.9067,20,-0.006527778,0.007453612
55,15.1832,22,-0.007916667,0.007817415
56,15.4597,27,0.004861111,0.008660299
57,15.7362,23,-0.000972222,0.0079931
58,16.0127,29,0.005416667,0.008975321
59,16.2892,34,0.014444444,0.009718295
60,16.5657,27,-0.001527778,0.008660306
61,16.8422,27,0.001666667,0.008660302
62,17.1187,19,-0.015833333,0.007264895
63,17.3952,26,-0.001111111,0.008498416
64,17.6717,23,-0.006388889,0.007993107
65,17.9482,25,-0.00375,0.008333386
66,18.2247,38,0.012361111,0.010274071
67,18.5012,40,0.010416667,0.010540977
68,18.7777,43,0.016527778,0.010929113
69,19.0542,31,0.000277778,0.009279661
70,19.3307,34,0.008333333,0.009718301
71,19.6072,35,0.005,0.009860185
72,19.8837,35,0.009861111,0.00986018
73,20.1602,25,0.005555556,0.008333375
74,20.4367,15,-0.013611111,0.00645503
75,20.7132,18,-0.00625,0.007071117
76,20.9897,22,0.00375,0.0078174
77,21.2662,29,0.012638889,0.008975313
78,21.5427,18,-0.010555556,0.007071123
79,21.8192,26,0.005555556,0.008498409
80,22.0957,35,0.010833333,0.009860179
81,22.3722,45,0.02875,0.01118038
82,22.6487,28,-0.001111111,0.008819223
83,22.9252,25,-0.005277778,0.008333388
84,23.2017,12,-0.01625,0.005773563
85,23.4782,16,-0.001527778,0.006666707
86,23.7547,24,0.01625,0.008164994
87,24.0312,8,-0.006111111,0.004714085
88,24.3077,15,0.002361111,0.006455006
89,24.5842,8,-0.010416667,0.004714094
90,24.8607,12,0.002777778,0.005773531
91,25.1372,14,0.004027778,0.006236126
92,25.4137,6,-0.01,0.00408253
93,25.6902,6,-0.011666667,0.004082534
94,25.9667,16,0.009861111,0.006666691
95,26.2432,16,0.005833333,0.006666697
96,26.5197,10,-0.005138889,0.005270503
97,26.7962,15,0.007361111,0.006454999
98,27.0727,11,-0.000833333,0.005527741
99,27.3492,18,0.011666667,0.007071093
100,27.6257,6,-0.011111111,0.004082533
101,27.9022,13,0.002638889,0.006009283
102,28.1787,12,-0.001111111,0.005773538
103,28.4552,7,-0.006388889,0.004409625
104,28.7317,18,0.009722222,0.007071095
105,29.0082,9,-0.005972222,0.00500004
106,29.2847,7,-0.006944444,0.004409626
107,29.5612,9,-0.004027778,0.005000037
108,29.8377,9,-0.001388889,0.005000032
109,30.1142,11,0.001666667,0.005527737
110,30.3907,11,0.001388889,0.005527738
111,30.6672,10,-0.000277778,0.005270494
112,30.9437,10,-0.002777778,0.005270498
113,31.2202,6,-0.009027778,0.004082528
114,31.4967,13,0.004861111,0.006009279
115,31.7732,10,-0.000972222,0.005270495
116,32.0497,11,0.000694444,0.005527739
117,32.3262,10,0.000277778,0.005270493
118,32.6027,6,-0.01,0.00408253
119,32.8792,9,-0.003055556,0.005000035
120,33.1557,11,-0.000555556,0.005527741
121,33.4322,22,0.022222222,0.007817377
122,33.7087,12,0.004722222,0.005773528
123,33.9852,7,-0.004583333,0.004409621
124,34.2617,9,-0.003194444,0.005000035
125,34.5382,6,-0.006805556,0.004082523
126,34.8147,11,-0.000138889,0.00552774
127,35.0912,18,0.010833333,0.007071094
128,35.3677,11,0.000833333,0.005527739
129,35.6442,13,0.004444444,0.00600928
130,35.9207,12,-0.000138889,0.005773536
131,36.1972,11,0.001944444,0.005527737
132,36.4737,8,-0.005138889,0.004714083
133,36.7502,10,-0.000833333,0.005270495
134,37.0267,12,0.005,0.005773528
135,37.3032,9,-0.001805556,0.005000032
136,37.5797,14,0.009027778,0.006236118
137,37.8562,7,-0.00375,0.004409619
138,38.1327,11,0.001388889,0.005527738
139,38.4092,12,0.003472222,0.00577353
140,38.6857,9,-0.002777778,0.005000034
141,38.9622,7,-0.004305556,0.00440962
142,39.2387,11,0.000694444,0.005527739
143,39.5152,14,0.009861111,0.006236116
144,39.7917,10,0.001666667,0.00527049
145,40.0682,10,-0.002361111,0.005270498
146,40.3447,12,0.004444444,0.005773529
147,40.6212,11,0.004166667,0.005527733
148,40.8977,11,0.004166667,0.005527733
149,41.1742,8,-0.001527778,0.004714076
150,41.4507,15,0.011805556,0.006454992
151,41.7272,10,-0.000555556,0.005270494
152,42.0037,12,0.006111111,0.005773526
153,42.2802,11,0.003611111,0.005527734
154,42.5567,3,-0.009166667,0.002886799
155,42.8332,9,0.002777778,0.005000024
156,43.1097,11,0.003472222,0.005527734
157,43.3862,7,-0.005555556,0.004409623
158,43.6627,8,-0.003333333,0.004714079
159,43.9392,5,-0.005972222,0.003726817
160,44.2157,9,-0.00125,0.005000031
161,44.4922,9,0.000416667,0.005000028
162,44.7687,10,0.003194444,0.005270487
163,45.0452,16,0.0125,0.006666687
164,45.3217,10,0.00125,0.005270491
165,45.5982,9,-0.000972222,0.005000031
166,45.8747,10,0.001944444,0.00527049
167,46.1512,6,-0.007222222,0.004082524
168,46.4277,9,0.002222222,0.005000025
169,46.7042,8,-0.002083333,0.004714077
170,46.9807,3,-0.01125,0.002886806
171,47.2572,8,-0.000138889,0.004714073
172,47.5337,11,0.000555556,0.005527739
173,47.8102,10,0.00125,0.005270491
174,48.0867,8,0.000277778,0.004714072
175,48.3632,10,0.002083333,0.005270489
176,48.6397,6,-0.003472222,0.004082515
177,48.9162,9,-0.001111111,0.005000031
178,49.1927,10,0.003611111,0.005270487
179,49.4692,10,0.000138889,0.005270493
180,49.7457,9,-0.00125,0.005000031
181,50.0222,10,0.003611111,0.005270487
182,50.2987,16,0.00875,0.006666693
183,50.5752,12,0.006944444,0.005773525
184,50.8517,7,-0.002916667,0.004409617
185,51.1282,15,0.009722222,0.006454995
186,51.4047,12,0.006527778,0.005773525
187,51.6812,13,0.009027778,0.006009272
188,51.9577,11,0.002638889,0.005527735
189,52.2342,10,0.00125,0.005270491
190,52.5107,6,-0.003611111,0.004082515
191,52.7872,8,-0.000555556,0.004714074
192,53.0637,13,0.010138889,0.006009271
193,53.3402,8,-0.001805556,0.004714076
194,53.6167,9,-0.001805556,0.005000032
195,53.8932,6,-0.003611111,0.004082515
196,54.1697,15,0.009583333,0.006454995
197,54.4462,8,-0.001666667,0.004714076
198,54.7227,5,-0.006527778,0.003726818
199,54.9992,3,-0.010416667,0.002886803
200,55.2757,7,-0.005277778,0.004409623
201,55.5522,6,-0.003194444,0.004082514
202,55.8287,9,0.001388889,0.005000026
203,56.1052,12,0.004583333,0.005773528
204,56.3817,10,0.001527778,0.00527049
205,56.6582,12,0.007777778,0.005773523
206,56.9347,10,0.003333333,0.005270487
207,57.2112,10,0.001666667,0.00527049
208,57.4877,5,-0.004166667,0.003726812
209,57.7642,13,0.006527778,0.006009276
210,58.0407,11,0.003333333,0.005527734
211,58.3172,16,0.011111111,0.006666689
212,58.5937,10,0.002638889,0.005270488
213,58.8702,13,0.007083333,0.006009276
214,59.1467,14,0.011805556,0.006236113
215,59.4232,14,0.007916667,0.006236119
216,59.6997,11,0.004027778,0.005527733
217,59.9762,10,0.000694444,0.005270492
218,60.2527,15,0.007083333,0.006454999
219,60.5292,10,0.004027778,0.005270486
220,60.8057,16,0.009166667,0.006666692
221,61.0822,9,0.001527778,0.005000026
222,61.3587,17,0.0125,0.006871865
223,61.6352,13,0.004305556,0.00600928
224,61.9117,4,-0.009861111,0.003333381
225,62.1882,14,0.0075,0.00623612
226,62.4647,7,-0.004444444,0.004409621
227,62.7412,10,0.002916667,0.005270488
228,63.0177,12,0.003611111,0.00577353
229,63.2942,10,0.000972222,0.005270491
230,63.5707,12,0.004305556,0.005773529
231,63.8472,11,0.0025,0.005527736
232,64.1237,8,-0.003194444,0.004714079
233,64.4002,11,0.003055556,0.005527735
234,64.6767,8,-0.003472222,0.00471408
235,64.9532,4,-0.009722222,0.003333381
236,65.2297,5,-0.01,0.003726827
237,65.5062,5,-0.008055556,0.003726822
238,65.7827,11,0.003055556,0.005527735
239,66.0592,17,0.011388889,0.006871866
240,66.3357,11,0.001666667,0.005527737
241,66.6122,12,0.000694444,0.005773535
242,66.8887,7,-0.008194444,0.004409629
243,67.1652,14,0.00625,0.006236122
244,67.4417,11,-0.001805556,0.005527743
245,67.7182,2,-0.01625,0.002357103
246,67.9947,11,0.00125,0.005527738
247,68.2712,10,0.000555556,0.005270492
248,68.5477,11,0.000555556,0.005527739
249,68.8242,9,-0.001666667,0.005000032
250,69.1007,15,0.005138889,0.006455002
251,69.3772,19,0.0125,0.007264857
252,69.6537,10,-0.002083333,0.005270497
253,69.9302,10,-0.001666667,0.005270496
254,70.2067,21,0.015138889,0.007637651
255,70.4832,16,0.008055556,0.006666694
256,70.7597,19,0.007361111,0.007264864
257,71.0362,18,0.009027778,0.007071096
258,71.3127,12,-0.004444444,0.005773544
259,71.5892,20,0.007638889,0.007453593
260,71.8657,20,0.00875,0.007453592
261,72.1422,19,0.003888889,0.007264868
262,72.4187,17,0.001388889,0.006871881
263,72.6952,24,0.011805556,0.008164999
264,72.9717,22,0.008611111,0.007817394
265,73.2482,22,0.007638889,0.007817395
266,73.5247,25,0.005555556,0.008333375
267,73.8012,19,-0.004722222,0.00726488
268,74.0777,14,-0.010138889,0.006236147
269,74.3542,21,-0.000555556,0.007637671
270,74.6307,26,0.005,0.008498409
271,74.9072,21,0.000972222,0.007637669
272,75.1837,18,0.003472222,0.007071104
273,75.4602,16,-0.004583333,0.006666712
274,75.7367,17,0.004027778,0.006871877
275,76.0132,15,0.001805556,0.006455007
276,76.2897,14,0.002916667,0.006236127
277,76.5662,12,-0.0025,0.00577354
278,76.8427,8,-0.008333333,0.00471409
279,77.1192,9,-0.006666667,0.005000042
280,77.3957,11,0.000972222,0.005527738
281,77.6722,9,-0.005,0.005000039
282,77.9487,13,0.004027778,0.00600928
283,78.2252,15,0.005277778,0.006455002
284,78.5017,17,0.008333333,0.006871871
285,78.7782,19,0.010833333,0.007264859
286,79.0547,11,0.001388889,0.005527738
287,79.3312,11,0.001111111,0.005527738
288,79.6077,10,-0.001388889,0.005270496
289,79.8842,12,-0.004166667,0.005773543
290,80.1607,8,-0.004305556,0.004714081
291,80.4372,11,-0.000138889,0.00552774
292,80.7137,7,-0.009305556,0.004409631
293,80.9902,7,-0.01,0.004409633
294,81.2667,9,-0.005138889,0.005000039
295,81.5432,10,-0.000972222,0.005270495
296,81.8197,13,0.002083333,0.006009284
297,82.0962,18,0.008611111,0.007071097
298,82.3727,12,-0.003888889,0.005773543
299,82.6492,14,0.004166667,0.006236125
300,82.9257,18,0.00625,0.0070711
301,83.2022,18,0.004861111,0.007071102
302,83.4787,23,0.012361111,0.007993084
303,83.7552,20,0.004583333,0.007453597
304,84.0317,26,0.012638889,0.008498401
305,84.3082,23,0.003888889,0.007993094
306,84.5847,14,-0.00875,0.006236145
307,84.8612,12,-0.009027778,0.005773551
308,85.1377,15,-0.006805556,0.00645502
309,85.4142,14,-0.002361111,0.006236135
310,85.6907,22,0.010972222,0.007817391
311,85.9672,13,-0.005833333,0.006009296
312,86.2437,15,0.000833333,0.006455008
313,86.5202,19,0.004027778,0.007264868
314,86.7967,10,-0.010694444,0.005270513
315,87.0732,15,0.000555556,0.006455009
316,87.3497,19,0.008611111,0.007264862
317,87.6262,9,-0.009305556,0.005000047
318,87.9027,13,-0.003472222,0.006009292
319,88.1792,14,0.000833333,0.00623613
320,88.4557,9,-0.008888889,0.005000046
321,88.7322,12,-0.002916667,0.005773541
322,89.0087,19,0.006666667,0.007264865
323,89.2852,14,0.001527778,0.006236129
324,89.5617,13,-0.000555556,0.006009288
325,89.8382,13,-0.000833333,0.006009288
326,90.1147,14,-0.00125,0.006236134
327,90.3912,12,-0.002222222,0.00577354
328,90.6677,16,0.000694444,0.006666704
329,90.9442,10,-0.0025,0.005270498
330,91.2207,15,-0.000555556,0.00645501
331,91.4972,13,-0.000555556,0.006009288
332,91.7737,18,0.005416667,0.007071101
333,92.0502,12,-0.005972222,0.005773546
334,92.3267,16,0.003055556,0.006666701
335,92.6032,12,-0.002638889,0.005773541
336,92.8797,16,0.002222222,0.006666702
337,93.1562,11,-0.006388889,0.005527751
338,93.4327,13,0.000416667,0.006009286
339,93.7092,20,0.00625,0.007453595
340,93.9857,13,-0.000833333,0.006009288
341,94.2622,12,-0.002083333,0.00577354
342,94.5387,10,-0.003472222,0.0052705
343,94.8152,10,-0.0075,0.005270507
344,95.0917,15,0.000972222,0.006455008
345,95.3682,17,0.005694444,0.006871874
346,95.6447,13,-0.000555556,0.006009288
347,95.9212,16,0.00625,0.006666696
348,96.1977,21,0.01125,0.007637656
349,96.4742,10,-0.005555556,0.005270503
350,96.7507,14,0.003194444,0.006236127
351,97.0272,18,0.004583333,0.007071102
352,97.3037,12,-0.002361111,0.00577354
353,97.5802,12,-0.004166667,0.005773543
354,97.8567,20,0.012222222,0.007453587
355,98.1332,13,-0.003055556,0.006009292
356,98.4097,15,0.003472222,0.006455004
357,98.6862,11,-0.004305556,0.005527747
358,98.9627,10,-0.004722222,0.005270502
359,99.2392,13,-0.000833333,0.006009288
360,99.5157,13,-0.005833333,0.006009296
361,99.7922,16,0.001527778,0.006666703
362,100.0687,14,-0.003611111,0.006236137
363,100.3452,20,0.008333333,0.007453592
364,100.6217,15,0.00375,0.006455004
365,100.8982,15,0.003055556,0.006455005
366,101.1747,11,-0.006666667,0.005527752
367,101.4512,16,0.004444444,0.006666699
368,101.7277,16,0.001944444,0.006666702
369,102.0042,13,-0.002222222,0.00600929
370,102.2807,12,-0.004583333,0.005773544
371,102.5572,11,-0.004583333,0.005527748
372,102.8337,8,-0.012222222,0.004714097
373,103.1102,17,0.006388889,0.006871874
374,103.3867,17,0.0025,0.006871879
375,103.6632,15,0.001666667,0.006455007
376,103.9397,11,-0.01,0.005527757
377,104.2162,21,0.011944444,0.007637655
378,104.4927,18,0.006666667,0.0070711
379,104.7692,20,0.01125,0.007453589
380,105.0457,13,-0.005833333,0.006009296
381,105.3222,11,-0.008194444,0.005527754
382,105.5987,19,0.006527778,0.007264865
383,105.8752,12,-0.004583333,0.005773544
384,106.1517,7,-0.014861111,0.004409644
385,106.4282,13,-0.000972222,0.006009288
386,106.7047,11,-0.00875,0.005527755
387,106.9812,11,-0.008055556,0.005527754
388,107.2577,14,0,0.006236132
389,107.5342,9,-0.011111111,0.00500005
390,107.8107,18,0.004722222,0.007071102
391,108.0872,14,-0.004861111,0.006236139
392,108.3637,12,-0.006527778,0.005773547
393,108.6402,13,-0.003472222,0.006009292
394,108.9167,13,-0.004444444,0.006009294
395,109.1932,17,0.003333333,0.006871878
396,109.4697,19,0.005972222,0.007264866
397,109.7462,8,-0.013333333,0.0047141
398,110.0227,18,0.003888889,0.007071103
399,110.2992,10,-0.008611111,0.005270509
400,110.5757,11,-0.004444444,0.005527748
401,110.8522,15,-0.001666667,0.006455012
402,111.1287,18,0.003055556,0.007071105
403,111.4052,10,-0.009166667,0.00527051
404,111.6817,12,-0.005,0.005773544
405,111.9582,20,0.006944444,0.007453594
406,112.2347,16,-0.002638889,0.006666709
407,112.5112,19,0.0025,0.00726487
408,112.7877,5,-0.017638889,0.003726847
409,113.0642,17,0.005972222,0.006871874
410,113.3407,20,0.008194444,0.007453592
411,113.6172,14,-0.003055556,0.006236136
412,113.8937,17,0.003055556,0.006871878
413,114.1702,15,0.000277778,0.006455009
414,114.4467,19,0.005833333,0.007264866
415,114.7232,10,-0.008333333,0.005270509
416,114.9997,20,0.009305556,0.007453591
417,115.2762,10,-0.008472222,0.005270509
418,115.5527,9,-0.0075,0.005000043
419,115.8292,17,0.001388889,0.006871881
420,116.1057,24,0.017916667,0.008164992
421,116.3822,11,-0.006944444,0.005527752
422,116.6587,17,0.000416667,0.006871882
423,116.9352,17,0.003055556,0.006871878
424,117.2117,11,-0.007916667,0.005527754
425,117.4882,10,-0.009166667,0.00527051
426,117.7647,20,0.004027778,0.007453598
427,118.0412,16,0.000138889,0.006666705
428,118.3177,18,0.004166667,0.007071103
429,118.5942,11,-0.005833333,0.00552775
430,118.8707,16,-0.002638889,0.006666709
431,119.1472,13,-0.004305556,0.006009294
432,119.4237,12,-0.004722222,0.005773544
433,119.7002,19,0.004722222,0.007264867
434,119.9767,20,0.006666667,0.007453594
435,120.2532,16,0.002222222,0.006666702
436,120.5297,15,-0.000277778,0.00645501
437,120.8062,14,-0.006388889,0.006236142
438,121.0827,25,0.015972222,0.008333363
439,121.3592,15,-0.000277778,0.00645501
440,121.6357,14,-0.003472222,0.006236137
441,121.9122,16,0.001805556,0.006666703
442,122.1887,21,0.01125,0.007637656
443,122.4652,17,0.000138889,0.006871882
444,122.7417,9,-0.016805556,0.005000061
445,123.0182,12,-0.006805556,0.005773547
446,123.2947,15,-0.001527778,0.006455012
447,123.5712,20,0.007638889,0.007453593
448,123.8477,13,-0.004861111,0.006009295
449,124.1242,16,-0.003333333,0.00666671
450,124.4007,16,-0.000972222,0.006666707
451,124.6772,19,0.003611111,0.007264869
452,124.9537,15,-0.005,0.006455017
453,125.2302,14,-0.003472222,0.006236137
454,125.5067,15,0.002638889,0.006455006
455,125.7832,18,0.00375,0.007071104
456,126.0597,16,-0.000277778,0.006666706
457,126.3362,12,-0.005694444,0.005773546
458,126.6127,13,-0.003611111,0.006009293
459,126.8892,19,0.007777778,0.007264863
460,127.1657,16,0.003194444,0.006666701
461,127.4422,14,-0.004861111,0.006236139
462,127.7187,11,-0.007222222,0.005527753
463,127.9952,16,0.004166667,0.006666699
464,128.2717,9,-0.008333333,0.005000045
465,128.5482,18,0.006944444,0.007071099
466,128.8247,16,-0.000138889,0.006666705
467,129.1012,18,0.007083333,0.007071099
468,129.3777,13,-0.004583333,0.006009294
469,129.6542,15,-0.004166667,0.006455016
470,129.9307,11,-0.00625,0.005527751
471,130.2072,19,0.004305556,0.007264868
472,130.4837,21,0.008888889,0.007637659
473,130.7602,17,0.0025,0.006871879
474,131.0367,17,0.002638889,0.006871879
475,131.3132,11,-0.007222222,0.005527753
476,131.5897,22,0.011805556,0.00781739
477,131.8662,22,0.01375,0.007817388
478,132.1427,10,-0.009166667,0.00527051
479,132.4192,11,-0.003055556,0.005527745
480,132.6957,22,0.010138889,0.007817392
481,132.9722,19,0.006666667,0.007264865
482,133.2487,14,-0.001388889,0.006236134
483,133.5252,14,-0.003194444,0.006236137
484,133.8017,12,-0.005277778,0.005773545
485,134.0782,18,0.004583333,0.007071102
486,134.3547,22,0.010416667,0.007817392
487,134.6312,7,-0.012916667,0.004409639
488,134.9077,16,0.000694444,0.006666704
489,135.1842,12,-0.003333333,0.005773542
490,135.4607,7,-0.014166667,0.004409642
491,135.7372,13,-0.003472222,0.006009292
492,136.0137,19,0.007638889,0.007264863
493,136.2902,18,0.004861111,0.007071102
494,136.5667,12,-0.004166667,0.005773543
495,136.8432,13,-0.004583333,0.006009294
496,137.1197,14,-0.001527778,0.006236134
497,137.3962,17,0.002222222,0.006871879
498,137.6727,18,0.0075,0.007071099
499,137.9492,18,0.002083333,0.007071106
500,138.2257,11,-0.007222222,0.005527753
501,138.5022,14,-0.004444444,0.006236139
502,138.7787,19,0.005,0.007264867
503,139.0552,18,0.005277778,0.007071102
504,139.3317,14,-0.005,0.006236139
505,139.6082,16,0.000416667,0.006666705
506,139.8847,12,-0.005277778,0.005773545
507,140.1612,12,-0.004722222,0.005773544
508,140.4377,18,0.002916667,0.007071105
509,140.7142,7,-0.012083333,0.004409637
510,140.9907,15,-0.002222222,0.006455013
511,141.2672,13,-0.0025,0.006009291
512,141.5437,11,-0.006944444,0.005527752
513,141.8202,12,-0.007083333,0.005773548
514,142.0967,18,0.007361111,0.007071099
515,142.3732,15,0.001805556,0.006455007
516,142.6497,10,-0.008611111,0.005270509
517,142.9262,20,0.006944444,0.007453594
518,143.2027,16,0.000972222,0.006666704
519,143.4792,12,-0.005416667,0.005773545
520,143.7557,9,-0.009861111,0.005000048
521,144.0322,12,-0.000972222,0.005773538
522,144.3087,17,0.004166667,0.006871877
523,144.5852,16,0.003472222,0.0066667
524,144.8617,13,-0.003611111,0.006009293
525,145.1382,18,0.005555556,0.007071101
526,145.4147,21,0.010694444,0.007637657
527,145.6912,15,-0.000277778,0.00645501
528,145.9677,11,-0.001388889,0.005527742
529,146.2442,10,-0.009722222,0.005270511
530,146.5207,15,0.000972222,0.006455008
531,146.7972,20,0.006666667,0.007453594
532,147.0737,9,-0.008194444,0.005000045
533,147.3502,11,-0.007083333,0.005527752
534,147.6267,15,0.000555556,0.006455009
535,147.9032,12,-0.003194444,0.005773541
536,148.1797,13,-0.000138889,0.006009287
537,148.4562,14,-0.002777778,0.006236136
538,148.7327,15,0.000277778,0.006455009
539,149.0092,17,0.005694444,0.006871874
540,149.2857,16,0.003194444,0.006666701
541,149.5622,12,-0.004722222,0.005773544
542,149.8387,13,-0.001527778,0.006009289
543,150.1152,19,0.005972222,0.007264866
544,150.3917,14,0.002638889,0.006236128
545,150.6682,9,-0.009444444,0.005000047
546,150.9447,15,0.002222222,0.006455006
547,151.2212,20,0.009722222,0.00745359
548,151.4977,13,-0.004027778,0.006009293
549,151.7742,14,0,0.006236132
550,152.0507,12,-0.000555556,0.005773537
551,152.3272,17,0.004583333,0.006871876
552,152.6037,16,0.002777778,0.006666701
553,152.8802,17,0.005833333,0.006871874
554,153.1567,15,-0.001388889,0.006455012
555,153.4332,11,-0.008194444,0.005527754
556,153.7097,11,-0.004305556,0.005527747
557,153.9862,13,0.00125,0.006009285
558,154.2627,17,0.006666667,0.006871873
559,154.5392,14,-0.000416667,0.006236132
560,154.8157,12,-0.005138889,0.005773545
561,155.0922,17,0.007361111,0.006871872
562,155.3687,26,0.022361111,0.00849839
563,155.6452,12,-0.004166667,0.005773543
564,155.9217,12,0,0.005773536
565,156.1982,11,-0.002638889,0.005527745
566,156.4747,8,-0.010138889,0.004714093
567,156.7512,15,0.00125,0.006455008
568,157.0277,12,0.000138889,0.005773536
569,157.3042,13,-0.00125,0.006009289
570,157.5807,13,-0.000555556,0.006009288
571,157.8572,18,0.008888889,0.007071097
572,158.1337,16,0.006111111,0.006666696
573,158.4102,15,0.002777778,0.006455005
574,158.6867,13,-0.002083333,0.00600929
575,158.9632,8,-0.010277778,0.004714094
576,159.2397,14,-0.000138889,0.006236132
577,159.5162,11,-0.002083333,0.005527744
578,159.7927,10,-0.007222222,0.005270506
579,160.0692,15,0.002916667,0.006455005
580,160.3457,15,0.003888889,0.006455004
581,160.6222,16,0.005,0.006666698
582,160.8987,15,0.0025,0.006455006
583,161.1752,15,0.005138889,0.006455002
584,161.4517,12,0.000138889,0.005773536
585,161.7282,10,-0.007638889,0.005270507
586,162.0047,13,-0.000833333,0.006009288
587,162.2812,12,-0.004444444,0.005773544
588,162.5577,11,-0.005833333,0.00552775
589,162.8342,14,0.002916667,0.006236127
590,163.1107,10,-0.005694444,0.005270504
591,163.3872,8,-0.011527778,0.004714096
592,163.6637,10,-0.004027778,0.005270501
593,163.9402,17,0.005,0.006871875
594,164.2167,8,-0.010138889,0.004714093
595,164.4932,11,-0.003333333,0.005527746
596,164.7697,17,0.007222222,0.006871872
597,165.0462,16,0.00625,0.006666696
598,165.3227,12,-0.002638889,0.005773541
599,165.5992,15,0.0025,0.006455006
600,165.8757,12,-0.004444444,0.005773544
601,166.1522,16,0.004166667,0.006666699
602,166.4287,15,0.005833333,0.006455001
603,166.7052,17,0.009444444,0.006871869
604,166.9817,15,0.002916667,0.006455005
605,167.2582,15,0.002638889,0.006455006
606,167.5347,13,-0.000277778,0.006009287
607,167.8112,20,0.013472222,0.007453586
608,168.0877,16,0.004583333,0.006666699
609,168.3642,17,0.005694444,0.006871874
610,168.6407,15,0.000555556,0.006455009
611,168.9172,20,0.012361111,0.007453587
612,169.1937,20,0.012638889,0.007453587
613,169.4702,15,0.004444444,0.006455003
614,169.7467,11,-0.005138889,0.005527749
615,170.0232,19,0.011527778,0.007264858
616,170.2997,19,0.01125,0.007264859
617,170.5762,13,0.000138889,0.006009287
618,170.8527,17,0.007222222,0.006871872
619,171.1292,11,-0.004722222,0.005527748
620,171.4057,10,-0.005277778,0.005270503
621,171.6822,13,0.004305556,0.00600928
622,171.9587,13,-0.000694444,0.006009288
623,172.2352,12,-0.001666667,0.005773539
624,172.5117,11,-0.000416667,0.005527741
625,172.7882,10,-0.002222222,0.005270497
626,173.0647,17,0.009583333,0.006871869
627,173.3412,16,0.004166667,0.006666699
628,173.6177,8,-0.006527778,0.004714086
629,173.8942,16,0.009583333,0.006666691
630,174.1707,7,-0.011388889,0.004409636
631,174.4472,14,-0.001388889,0.006236134
632,174.7237,16,0.005416667,0.006666697
633,175.0002,16,0.004583333,0.006666699
634,175.2767,15,0.005138889,0.006455002
635,175.5532,8,-0.0075,0.004714088
636,175.8297,13,0.001805556,0.006009284
637,176.1062,16,0.005694444,0.006666697
638,176.3827,7,-0.007777778,0.004409628
639,176.6592,11,-0.000416667,0.005527741
640,176.9357,17,0.009722222,0.006871869
641,177.2122,10,-0.004305556,0.005270501
642,177.4887,15,0.007222222,0.006454999
643,177.7652,11,-0.002916667,0.005527745
644,178.0417,18,0.01125,0.007071093
645,178.3182,12,0.000416667,0.005773535
646,178.5947,7,-0.007916667,0.004409628
647,178.8712,12,-0.000416667,0.005773537
648,179.1477,13,0.004027778,0.00600928
649,179.4242,9,-0.008194444,0.005000045
650,179.7007,5,-0.009166667,0.003726825
651,179.9772,16,0.005,0.006666698
652,180.2537,7,-0.007638889,0.004409628
653,180.5302,10,-0.005277778,0.005270503
654,180.8067,10,-0.002638889,0.005270498
655,181.0832,8,-0.008472222,0.00471409
656,181.3597,17,0.009861111,0.006871869
657,181.6362,12,-0.003055556,0.005773541
658,181.9127,9,-0.005416667,0.005000039
659,182.1892,12,0.001111111,0.005773534
660,182.4657,8,-0.005555556,0.004714084
661,182.7422,13,0.001527778,0.006009284
662,183.0187,10,-0.000833333,0.005270495
663,183.2952,11,-0.002222222,0.005527744
664,183.5717,10,-0.000555556,0.005270494
665,183.8482,14,0.004861111,0.006236124
666,184.1247,17,0.004166667,0.006871877
667,184.4012,14,0.003888889,0.006236126
668,184.6777,14,0.006527778,0.006236122
669,184.9542,13,0.001666667,0.006009284
